ml	N	ml
)	_	)
apple	N	apple
cider	N	cider
vinegar	N	vinegar

And	CONJ	and
having	V.MSDRV	have
one	NUM	one
of	ADP	of
those	PRO	those
is	V	be
usually	ADV	usually
indicative	ADJ	indicative
of	ADP	of
arrogance	N	arrogance
.	_	.

Jespersen	PROPN	Jespersen
was	V	be
a	DET	a
proponent	N	proponent
of	ADP	of
phonosemanticism	N	phonosemanticism
and	CONJ	and
wrote	V	write
:	_	:

but	CONJ	but
more	ADV	more
than	ADP	than
anything	N	anything
,	_	,
there	PRO	there
's	V	be
a	DET	a
lot	N	lot
of	ADP	of
good	ADJ	good
feeling	N	feeling
around	ADP	around
here	ADV	here
.	_	.

Please	INTJ	Please
note	V	note
that	CONJ	that
if	CONJ	if
departing	V.MSDRV	depart
from	ADP	from
Europe	PROPN	Europe
(	_	(
this	PRO	this
may	V	may
apply	V	apply
to	ADP	to
other	ADJ	other
countries	N	country
)	_	)
,	_	,
you	PRO	you
will	V	will
require	V	require
to	PART	to
have	V	have
the	DET	the
visa	N	visa
before	CONJ	before
boarding	V.MSDRV	board
the	DET	the
plane	N	plane
.	_	.

and	CONJ	and
...	_	...
(	_	(
how	CONJ	how
do	V	do
I	PRO	I
best	ADJ	good
explain	V	explain
this	PRO	this
?	_	?
)	_	)

Rick	PROPN	Rick
Santorum	PROPN	Santorum
himself	PRO	himself
has	V	have
acknowledged	VV.PTCP	acknowledge
and	CONJ	and
discussed	VV.PTCP	discuss
the	DET	the
existence	N	existence
and	CONJ	and
prevalence	N	prevalence
of	ADP	of
the	DET	the
santorum	N	santorum
neologism	N	neologism
phenomenon	N	phenomenon
;	_	;
he	PRO	he
was	V	be
quoted	VV.PTCP	quote
by	ADP	by
The	DET	the
Canadian	PROPN	Canadian
Press	PROPN	Press
on	ADP	on
his	PRO	his
assessment	N	assessment
of	ADP	of
Google	PROPN	Google
's	PART	's
response	N	response
;	_	;

In	ADP	in
the	DET	the
1960s	N	1960s
Hadid	PROPN	Hadid
attended	V	attend
boarding	V.MSDRV	board
schools	N	school
in	ADP	in
England	PROPN	England
and	CONJ	and
Switzerland	PROPN	Switzerland
.	_	.

This	PRO	this
is	V	be
called	VV.PTCP	call
"	_	"
bolting	V.MSDRV	bolt
"	_	"
and	CONJ	and
is	V	be
more	ADV	more
likely	ADJ	likely
to	PART	to
happen	V	happen
when	CONJ	when
there	PRO	there
's	V	be
extra	ADJ	extra
sunshine	N	sunshine
.	_	.

On	ADP	on
NATO	PROPN	NATO

I	PRO	I
do	V	do
n't	PART	n't
have	V	have
enough	ADJ	enough
information	N	information
to	PART	to
answer	V	answer
this	DET	this
question	N	question
,	_	,
one	NUM	one
way	N	way
or	CONJ	or
the	DET	the
other	ADJ	other
.	_	.

In	ADP	in
the	DET	the
past	ADJ	past
Muggle	N	Muggle
Quidditch	N	Quidditch
has	V	have
mainly	ADV	mainly
been	VV.PTCP	be
played	VV.PTCP	play
at	ADP	at
colleges	N	college
in	ADP	in
the	DET	the
US	PROPN	US
,	_	,
but	CONJ	but
over	ADP	over
the	DET	the
last	ADJ	last
few	ADJ	few
years	N	year
there	PRO	there
has	V	have
been	VV.PTCP	be
a	DET	a
dramatic	ADJ	dramatic
rise	N	rise
in	ADP	in
the	DET	the
number	N	number
of	ADP	of
community	N	community
teams	N	team
.	_	.

The	DET	the
sample	N	sample
consisted	V	consist
of	ADP	of
71	NUM	@card@
students	N	student
of	ADP	of
the	DET	the
Application	PROPN	Application
School	PROPN	School
of	ADP	of
Basic	PROPN	Basic
Education	PROPN	Education
,	_	,
Federal	PROPN	Federal
University	PROPN	University
of	ADP	of
Santa	PROPN	Santa
Catarina	PROPN	Catarina
,	_	,
aged	VV.PTCP	age
7	NUM	7
and	CONJ	and
9	NUM	9
years	N	year
old	ADJ	old
(	_	(
M	N	M
=	_	=
7.64	NUM	@card@
±	N	±
1.12	NUM	@card@
)	_	)
,	_	,
which	PRO	which
were	V	be
divided	VV.PTCP	divide
into	ADP	into
two	NUM	two
groups	N	group
:	_	:
participant	N	participant
and	CONJ	and
control	N	control
.	_	.

There	PRO	there
are	V	be
some	DET	some
good	ADJ	good
beaches	N	beach
and	CONJ	and
plenty	N	plenty
of	ADP	of
secluded	ADJ	secluded
cove	N	cove
beaches	N	beach
and	CONJ	and
protected	VV.PTCP	protect
bays	N	bay
with	ADP	with
good	ADJ	good
snorkelling	VV.MSDR	snorkelling
.	_	.

The	DET	the
latest	ADJ	late
Newsmax	PROPN	Newsmax
/	_	/
Zogby	PROPN	Zogby
poll	N	poll
from	ADP	from
late	ADJ	late
September	PROPN	September
placed	V	place
him	PRO	him
at	ADP	at
13	NUM	@card@
percent	N	percent
,	_	,
14	NUM	@card@
points	N	point
behind	ADP	behind
Republican	PROPN	Republican
Party	PROPN	Party
nominee	N	nominee
Ken	PROPN	Ken
Cuccinelli	PROPN	Cuccinelli
,	_	,
Virginia	PROPN	Virginia
's	PART	's
Attorney	PROPN	Attorney
General	PROPN	General
,	_	,
and	CONJ	and
19	NUM	@card@
points	N	point
behind	ADP	behind
Democratic	PROPN	Democratic
Party	PROPN	Party
nominee	N	nominee
Terry	PROPN	Terry
McAuliffe	PROPN	McAuliffe
,	_	,
the	DET	the
former	ADJ	former
Democratic	PROPN	Democratic
National	PROPN	National
Committee	PROPN	Committee
chairman	N	chairman
,	_	,
with	CONJ	with
24	NUM	@card@
percent	N	percent
undecided	ADJ	undecided
.	_	.

Store	N	Store
hours	N	hour
:	_	:
Mon-Fri	PROPN	Mon-Fri
08:30	NUM	@card@
am	PROPN	am
-	ADP	-
7	NUM	7
pm	PROPN	pm
,	_	,
Sat	PROPN	sit
08:30	NUM	@card@
am	PROPN	am
-	ADP	-
06:30	NUM	@card@
pm	PROPN	pm
,	_	,
Sun	PROPN	Sun
9	NUM	9
am	PROPN	am
-	ADP	-
03:00	NUM	@card@
pm	PROPN	pm

Women	N	woman
defy	V	defy
the	DET	the
laws	N	law
of	ADP	of
purse-space	N	purse-space
,	_	,
so	ADV	so
when	CONJ	when
it	PRO	it
comes	V	come
to	ADP	to
bib	N	bib
pockets	N	pocket
,	_	,
the	DET	the
sky	N	sky
is	V	be
the	DET	the
limit	N	limit
.	_	.

He	PRO	he
successfully	ADV	successfully
defended	V	defend
his	PRO	his
dissertation	N	dissertation
in	ADP	in
1891	NUM	@card@
.	_	.

How	CONJ	How
to	PART	to
Hypnotize	V	hypnotize
a	DET	a
Chicken	N	Chicken

I	PRO	I
do	V	do
wear	V	wear
a	DET	a
lot	N	lot
of	ADP	of
black	N	black
.	_	.

Has	V	have
the	DET	the
internet	N	Internet
helped	VV.PTCP	help
or	CONJ	or
hurt	VV.PTCP	hurt
magic	N	magic
?	_	?

There	PRO	there
's	V	be
a	DET	a
misconception	N	misconception
in	ADP	in
this	DET	this
industry	N	industry
.	_	.

Additionally	ADV	additionally
,	_	,
the	DET	the
analysis	N	analysis
address	V	address
the	DET	the
perceived	VV.PTCP	perceive
reasons	N	reason
for	ADP	for
reported	VV.PTCP	report
discrimination	N	discrimination
experiences	N	experience
.	_	.

Heald	PROPN	Heald
noted	V	note
the	DET	the
findings	N	finding
show	V	show
pollution	N	pollution
reduction	N	reduction
is	V	be
also	ADV	also
important	ADJ	important
.	_	.

As	ADP	as
a	DET	a
result	N	result
,	_	,
wikiHow	PROPN	wikiHow
is	V	be
still	ADV	still
at	ADP	at
the	DET	the
size	N	size
that	PRO	that
every	DET	every
editor	N	editor
eventually	ADV	eventually
gets	V	get
to	PART	to
know	V	know
other	ADJ	other
editors	N	editor
.	_	.

Shake	V	shake
every	DET	every
15	NUM	@card@
minutes	N	minute
.	_	.

Marie	PROPN	Marie
Galante	PROPN	Galante
:	_	:
the	DET	the
biggest	ADJ	big
island	N	island
out	CONJ	out
of	ADP	of
mainland	N	mainland
Guadeloupe	PROPN	Guadeloupe
.	_	.

First	ADJ	first
of	ADP	of
all	PRO	all
I	PRO	I
think	V	think
maybe	ADV	maybe
they	PRO	they
have	V	have
bad	ADJ	bad
teachers	N	teacher
,	_	,
which	PRO	which
is	V	be
a	DET	a
problem	N	problem
.	_	.

eHow	PROPN	eHow
was	V	be
and	CONJ	and
continues	V	continue
to	PART	to
be	V	be
the	DET	the
largest	ADJ	large
and	CONJ	and
how	CONJ	how
to	PART	to
website	N	website
in	ADP	in
the	DET	the
world	N	world
.	_	.

If	CONJ	if
someone	N	someone
asks	V	ask
you	PRO	you
why	CONJ	why
you	PRO	you
pushed	V	push
all	PRO	all
the	DET	the
buttons	N	button
,	_	,
you	PRO	you
can	V	can
honestly	ADV	honestly
say	V	say
,	_	,
"	_	"
It	PRO	it
was	V	be
just	ADV	just
a	DET	a
joke	N	joke
!	_	!
"	_	"

The	DET	the
stories	N	storey
from	ADP	from
this	DET	this
first	ADJ	first
period	N	period
(	_	(
1892	NUM	@card@
–	ADP	–
94	NUM	@card@
)	_	)
suffered	V	suffer
from	ADP	from
the	DET	the
excessive	ADJ	excessive
influence	N	influence
of	ADP	of
Heian	PROPN	Heian
poetry	N	poetry
.	_	.

The	DET	the
population	N	population
of	ADP	of
Łódź	PROPN	Łódź
soared	V	soar
from	ADP	from
some	DET	some
4,000	NUM	@card@
people	N	people
in	ADP	in
the	DET	the
1830s	N	1830s
and	CONJ	and
40,000	NUM	@card@
in	ADP	in
1865	NUM	@card@
to	ADP	to
over	ADV	over
300,000	NUM	@card@
inhabitants	N	inhabitant
at	ADP	at
the	DET	the
turn	N	turn
of	ADP	of
the	DET	the
century	N	century
,	_	,
which	PRO	which
was	V	be
an	DET	an
unprecedented	ADJ	unprecedented
growth	N	growth
on	ADP	on
a	DET	a
worldwide	ADJ	worldwide
scale	N	scale
.	_	.

As	ADP	as
President	PROPN	President
,	_	,
I	PRO	I
will	V	will
serve	V	serve
ALL	PRO	all
of	ADP	of
the	DET	the
people	N	people
in	ADP	in
America	PROPN	America
,	_	,
guided	VV.PTCP	guide
by	ADP	by
the	DET	the
Constitution	PROPN	Constitution
.	_	.

The	DET	the
Coppergate	PROPN	Coppergate
excavations	N	excavation
of	ADP	of
the	DET	the
1970s	N	1970s
revealed	V	reveal
much	ADV	much
of	ADP	of
this	DET	this
Viking	PROPN	Viking
past	N	past
.	_	.

The	DET	the
request	N	request
was	V	be
advanced	VV.PTCP	advance
by	ADP	by
the	DET	the
Municipality	PROPN	municipality
of	ADP	of
Livorno	PROPN	Livorno
in	ADP	in
2010	NUM	@card@
.	_	.

At	ADP	at
some	DET	some
point	N	point
or	CONJ	or
another	PRO	another
,	_	,
most	ADJ	most
people	N	people
realize	V	realize
that	CONJ	that
the	DET	the
world	N	world
does	V	do
n't	PART	n't
revolve	V	revolve
around	ADP	around
them	PRO	them
.	_	.

Asking	V.MSDRV	ask
for	ADP	for
help	N	help
with	ADP	with
a	DET	a
work	N	work
or	CONJ	or
school-related	ADJ	school
problem	N	problem
is	V	be
almost	ADV	almost
always	ADV	always
a	DET	a
good	ADJ	good
bet	N	bet
,	_	,
as	CONJ	as
is	V	be
asking	V.MSDRV	ask
a	DET	a
question	N	question
about	ADP	about
something	N	something
striking	V.MSDRV	strike
about	ADP	about
the	DET	the
person	N	person
.	_	.

Eventually	ADV	eventually
,	_	,
she	PRO	she
got	V	get
the	DET	the
break	N	break
she	PRO	she
was	V	be
so	ADV	so
eager	ADJ	eager
for	ADP	for
:	_	:

Zenghelis	PROPN	Zenghelis
described	V	describe
her	PRO	her
as	ADP	as
the	DET	the
most	ADV	most
outstanding	ADJ	outstanding
pupil	N	pupil
he	PRO	he
ever	ADV	ever
taught	V	teach
.	_	.

The	DET	the
majority	N	majority
of	ADP	of
outfits	N	outfit
involved	V	involve
at	CONJ	at
least	ADJ	least
some	DET	some
elements	N	element
made	VV.PTCP	make
from	ADP	from
scratch	N	scratch
,	_	,
a	DET	a
fantastic	ADJ	fantastic
display	N	display
of	ADP	of
craftsmanship	N	craftsmanship
.	_	.

Place	V	place
two	NUM	two
parts	N	part
water	N	water
or	CONJ	or
stock	N	stock
to	ADP	to
one	NUM	one
part	N	part
of	ADP	of
quinoa	N	quinoa
in	ADP	in
a	DET	a
saucepan	N	saucepan
over	ADP	over
medium-high	ADJ	medium-high
heat	N	heat
and	CONJ	and
bring	V	bring
to	ADP	to
a	DET	a
boil	N	boil
.	_	.

--	_	--
beautiful	ADJ	beautiful
girls	N	girl
--	_	--

Do	V	do
over	ADP	over
!	_	!

The	DET	the
Andy	PROPN	Andy
Warhol	PROPN	Warhol
Foundation	PROPN	Foundation
for	ADP	for
the	DET	the
Visual	PROPN	Visual
Arts	PROPN	Art
made	V	make
two	NUM	two
donations	N	donation
to	ADP	to
USI	PROPN	USI
Art	PROPN	Art
Collections	N	collection
,	_	,
in	ADP	in
2007	NUM	@card@
and	CONJ	and
a	DET	a
second	N	second
recently	ADV	recently
.	_	.

Boxes	N	box
should	V	should
be	V	be
marked	VV.PTCP	mark
"	_	"
Fragile	ADJ	fragile
"	_	"
and	CONJ	and
"	_	"
This	DET	this
side	N	side
up	ADP	up
"	_	"
to	PART	to
prevent	V	prevent
mishandling	V.MSDRV	mishandle
.	_	.

Image	N	image
:	_	:
Nick	PROPN	Nick
Moreau	PROPN	Moreau
.	_	.

This	PRO	this
can	V	can
cause	V	cause
the	DET	the
chicken	N	chicken
significant	ADJ	significant
discomfort	N	discomfort
,	_	,
leading	V.MSDRV	lead
to	PART	to
fainting	V.MSDRV	fainting
or	CONJ	or
even	ADV	even
,	_	,
rarely	ADV	rarely
,	_	,
death	N	death
.	_	.

It	PRO	it
can	V	can
take	V	take
as	ADV	as
long	ADJ	long
as	ADP	as
4	NUM	4
to	ADP	to
4	NUM	4
years	N	year
before	CONJ	before
you	PRO	you
get	V	get
flowers	N	flower
.	_	.

Just	ADV	just
the	DET	the
fact	N	fact
that	CONJ	that
those	PRO	those
were	V	be
the	DET	the
lead	ADJ	lead
stories	N	storey
for	ADP	for
so	ADV	so
many	ADJ	many
days	N	day
,	_	,
in	ADP	in
everything	N	everything
from	ADP	from
US	PROPN	US
Weekly	PROPN	Weekly
to	ADP	to
Time	PROPN	Time
Magazine	PROPN	Magazine
.	_	.

The	DET	the
microscope	N	microscope
collects	V	collect
stacks	N	stack
of	ADP	of
digital	ADJ	digital
images	N	image
of	ADP	of
the	DET	the
aerogel	N	aerogel
collectors	N	collector
in	ADP	in
the	DET	the
array	N	array
.	_	.

It	PRO	it
varies	V	vary
;	_	;
look	V	look
around	ADP	around
Manhattan	PROPN	Manhattan
,	_	,
look	V	look
around	ADP	around
rents	N	rent
,	_	,
look	V	look
around	ADP	around
build-outs	N	build-outs
,	_	,
look	V	look
around	ADP	around
hiring	V.MSDRV	hire
,	_	,
look	V	look
around	ADP	around
advertising	N	advertising
...	_	...

How	CONJ	how
to	PART	to
Pack	V	Pack
Your	PRO	your
Possessions	N	possession
When	CONJ	when
Moving	V.MSDRV	move

All	PRO	all
in	ADP	in
all	PRO	all
,	_	,
I	PRO	I
think	V	think
this	PRO	this
is	V	be
a	DET	a
terrific	ADJ	terrific
opportunity	N	opportunity
to	PART	to
improve	V	improve
sports	N	sport
coverage	N	coverage
in	ADP	in
a	DET	a
multitude	N	multitude
of	ADP	of
aspects	N	aspect
;	_	;
but	CONJ	but
we	PRO	we
will	V	will
have	V	have
to	PART	to
wait	V	wait
until	CONJ	until
after	ADP	after
the	DET	the
event	N	event
to	PART	to
assess	V	assess
to	ADP	to
what	DET	what
extent	N	extent
the	DET	the
broadcasters	N	broadcaster
will	V	will
meet	V	meet
these	DET	these
expectations	N	expectation
.	_	.

She	PRO	she
was	V	be
nineteen	NUM	nineteen
,	_	,
two	NUM	two
years	N	year
younger	ADJ	young
than	ADP	than
Carroll	PROPN	Carroll
;	_	;
she	PRO	she
was	V	be
a	DET	a
student	N	student
at	ADP	at
Jellicoh	PROPN	Jellicoh
College	PROPN	College
and	CONJ	and
every	DET	every
weekday	N	weekday
she	PRO	she
rose	V	rise
at	ADP	at
seven	NUM	seven
and	CONJ	and
biked	V	bike
four	NUM	four
miles	N	mile
into	ADP	into
town	N	town
,	_	,
and	CONJ	and
then	ADV	then
back	ADV	back
again	ADV	again
on	ADP	on
her	PRO	her
bike	N	bike
,	_	,
four	NUM	four
miles	N	mile
uphill	ADV	uphill
to	ADP	to
the	DET	the
farm	N	farm
.	_	.

Or	CONJ	or
was	V	be
that	PRO	that
a	DET	a
later	ADJ	later
one	NUM	one
?	_	?

Cornyn	PROPN	Cornyn
's	PART	's
statement	N	statement
added	V	add
,	_	,
"	_	"
There	PRO	there
is	V	be
no	DET	no
question	N	question
Houston	PROPN	Houston
should	V	should
have	V	have
been	VV.PTCP	be
selected	VV.PTCP	select
as	ADP	as
a	DET	a
final	ADJ	final
home	N	home
for	ADP	for
one	NUM	one
of	ADP	of
the	DET	the
orbiters	N	orbiters
—	_	—
even	ADV	even
Administrator	PROPN	Administrator
Bolden	PROPN	Bolden
stated	V	state
as	ADV	as
much	ADJ	much
.	_	.

The	DET	the
stunning	ADJ	stunning
mosques	N	mosque
of	ADP	of
Isfahan	PROPN	Isfahan
are	V	be
among	ADP	among
the	DET	the
most	ADV	most
beautiful	ADJ	beautiful
and	CONJ	and
interesting	ADJ	interesting
in	ADP	in
the	DET	the
world	N	world
.	_	.

The	DET	the
chicken	N	chicken
should	V	should
be	V	be
"	_	"
hypnotized	VV.PTCP	hypnotize
"	_	"
and	CONJ	and
cease	V	cease
to	PART	to
struggle	V	struggle
.	_	.

How	CONJ	How
many	ADJ	many
times	N	time
do	V	do
you	PRO	you
suppose	V	suppose
you	PRO	you
’ve	V	have
served	V	serve
it	PRO	it
at	ADP	at
your	PRO	your
establishment	N	establishment
since	ADP	since
its	PRO	its
creation	N	creation
?	_	?

Stardust	PROPN	stardust
is	V	be
a	DET	a
NASA	PROPN	NASA
Discovery	PROPN	Discovery
mission	N	mission
that	PRO	that
was	V	be
launched	VV.PTCP	launch
in	ADP	in
1999	NUM	@card@
.	_	.

He	PRO	he
recovered	V	recover
and	CONJ	and
became	V	become
a	DET	a
prisoner	N	prisoner
of	ADP	of
war	N	war
at	ADP	at
surrender	N	surrender
of	ADP	of
Charleston	PROPN	Charleston
,	_	,
South	PROPN	South
Carolina	PROPN	Carolina
on	ADP	on
May	PROPN	May
12	NUM	@card@
,	_	,
1780	NUM	@card@
.	_	.

Serve	V	serve
.	_	.

1	_	1
Choose	V	choose
the	DET	the
kind	N	kind
of	ADP	of
basil	N	basil
you	PRO	you
wish	V	wish
to	PART	to
grow	V	grow
.	_	.

How	CONJ	How
to	PART	to
Play	V	play
a	DET	a
Real-Life	ADJ	real-life
Game	N	game
of	ADP	of
Quidditch	N	Quidditch

However	ADV	however
,	_	,
the	DET	the
situation	N	situation
is	V	be
rapidly	ADV	rapidly
changing	VV.PTCP	change
now	ADV	now
with	ADP	with
Łódź	PROPN	Łódź
campaigning	V.MSDRV	campaign
and	CONJ	and
redesigning	V.MSDRV	redesign
itself	PRO	itself
as	ADP	as
an	DET	an
up-and-coming	ADJ	up-and-coming
destination	N	destination
.	_	.

Oh	INTJ	oh
really	ADV	really
.	_	.

How	CONJ	how
to	PART	to
Make	V	make
Skittles	PROPN	skittle
Vodka	N	vodka

Paul	PROPN	Paul
Dewar	PROPN	Dewar
,	_	,
an	DET	an
Ottawa	PROPN	Ottawa
New	PROPN	New
Democrat	PROPN	Democrat
MP	N	MP
,	_	,
said	V	say
the	DET	the
combined	ADJ	combined
security	N	security
lapses	N	lapse
raise	V	raise
serious	ADJ	serious
questions	N	question
about	ADP	about
the	DET	the
government	N	government
's	PART	's
ability	N	ability
to	PART	to
secure	V	secure
sensitive	ADJ	sensitive
documents	N	document
.	_	.

The	DET	the
study	N	study
was	V	be
supported	VV.PTCP	support
by	ADP	by
the	DET	the
Croucher	PROPN	Croucher
Foundation	PROPN	Foundation
,	_	,
US	PROPN	US
National	PROPN	National
Science	PROPN	Science
Foundation	PROPN	Foundation
,	_	,
and	CONJ	and
US	PROPN	US
National	PROPN	National
Park	PROPN	Park
Service	PROPN	Service
.	_	.

Political	ADJ	political
activist	N	activist
and	CONJ	and
philosopher	N	philosopher
Noam	PROPN	Noam
Chomsky	PROPN	Chomsky

Warhol	PROPN	Warhol
's	PART	's
photo	N	photo
legacy	N	legacy
spread	VV.PTCP	spread
by	ADP	by
university	N	university
exhibits	N	exhibit

Looking	VV.MSDR	look
back	ADV	back
:	_	:
Space	N	space
Shuttle	N	shuttle
Columbia	PROPN	Columbia
lifts	V	lift
off	ADP	off
on	ADP	on
STS-1	PROPN	STS-1
from	ADP	from
Launch	N	launch
Pad	N	pad
39A	PROPN	39A
at	ADP	at
the	DET	the
Kennedy	PROPN	Kennedy
Space	PROPN	Space
Center	PROPN	Center
on	ADP	on
April	PROPN	April
12	NUM	@card@
,	_	,
1981	NUM	@card@
.	_	.

Well	INTJ	well
,	_	,
what	PRO	what
is	V	be
the	DET	the
problem	N	problem
?	_	?

Nearly	ADV	nearly
30,000	NUM	@card@
people	N	people
packed	V	pack
the	DET	the
streets	N	street
of	ADP	of
San	PROPN	San
Francisco	PROPN	Francisco
to	PART	to
pay	V	pay
him	PRO	him
homage	N	homage
at	ADP	at
his	PRO	his
funeral	N	funeral
.	_	.

For	ADP	for
example	N	example
,	_	,
after	CONJ	after
we	PRO	we
've	V	have
opened	VV.PTCP	open
up	ADP	up
by	CONJ	by
asking	V.MSDRV	ask
about	ADP	about
this	DET	this
person	N	person
's	PART	's
interest	N	interest
in	ADP	in
the	DET	the
band	N	band
in	ADP	in
his	PRO	his
/	_	/
her	PRO	her
username	N	username
,	_	,
it	PRO	it
's	V	be
logical	ADJ	logical
and	CONJ	and
reasonable	ADJ	reasonable
to	PART	to
ask	V	ask
about	ADP	about
this	DET	this
person	N	person
's	PART	's
musical	ADJ	musical
likes	N	like
and	CONJ	and
dislikes	N	dislikes
.	_	.

There	PRO	There
are	V	be
also	ADV	also
many	ADJ	many
nail	N	nail
salons	N	salon
,	_	,
frozen	VV.PTCP	frozen
yogurt	N	yogurt
shops	N	shop
,	_	,
coffee	N	coffee
shops	N	shop
and	CONJ	and
gas	N	gas
stations	N	station
.	_	.

Make	V	make
sure	ADV	sure
the	DET	the
shelter	N	shelter
box	N	box
has	V	have
no	DET	no
nails	N	nail
or	CONJ	or
safety	N	safety
hazards	N	hazard
.	_	.

"	_	"
I	PRO	I
smacked	V	smack
them	PRO	them
around	ADP	around
.	_	.
"	_	"

DAB	PROPN	DAB
's	PART	's
Starry	PROPN	Starry
Lee	PROPN	Lee
;	_	;
