ekarriko	VV.PTCP	ekarri
lukeena	VABSSG	*edun
.	_	.

Horretarako	DETABS	hori
,	_	,
hainbat	DET	hainbat
ekitaldi	NABS	ekitaldi
antolatzen	V	antolatu
ditugu	V	*edun
urtean	N	urte
zehar	ADPSG	_
.	_	.

Bertoko	ADJ	bertoko
jokalariek	ADJERGPL	jokalari
ahaleginak	NABSPL	ahalegin
egin	VV.PTCP	egin
behar	NABS	behar
ditugu	V	ukan
derbiek	NERGPL	derby
zuten	V	ukan
xarma	NABSSG	xarma
berreskuratzeko	VABS	beR+eskura
.	_	.

