Ya	↓0;d¦
bu	↓0;d¦
ona	↓0;d¦--
son	↓0;d¦
sarılışım	↓0;d¦--
sa	↓0;ai
gibi	↓0;d¦
aptalca	↓0;d¦
bir	↓0;d¦
düşünce	↓0;d¦
geçiyor	↓0;d¦----
.	↓0;d¦

Nerede	↓0;d¦--
siniz	↓0;d-¦---
oğlum	↓0;d¦-→-+l
?	↓0;d¦
dedi	↓0;d¦--
bağırarak	↓0;d¦----
.	↓0;d¦

Tüzmen	↑0¦↓1;d¦
,	↓0;d¦
işadamlarının	↓0;d¦---→---
"	↓0;d¦
Çinliler	↑0¦↓1;d¦---
pazarlarımızı	↓0;d¦--------
ele	↓0;d¦-
geçiriyor	↓0;d¦----
"	↓0;d¦
sözleri	↓0;d¦----
üzerine	↓0;d¦---
de	↓0;d¦
,	↓0;d¦
"	↓0;d¦
Pazar	↑0¦↓1;d¦
herkese	↓0;d¦-
yeter	↓0;d¦--
"	↓0;d¦
dedi	↓0;d¦--
.	↓0;d¦

Acı	↓0;d¦
patlıcanı	↓0;d¦-
kırağı	↓0;d¦
çalmaz	↓0;d¦---
.	↓0;d¦

Kara	↓0;d¦
sevda	↓0;d¦
...	↓0;d¦

Masal	↓0;d¦
da	↓0;d¦
burada	↓0;d¦--
bitmiş	↓0;d¦---
.	↓0;d¦

Faranjiti	↑0¦↓1;d¦-
var	↓0;d¦
,	↓0;d¦
kötü	↓0;d¦
öksürtüyor	↓0;d¦-----
,	↓0;d¦
içmesin	↓0;d¦-----
o	↓0;d¦
.	↓0;d¦

Ne	↓0;d¦
dedi	↓0;d¦--
biliyor	↓0;d¦----
musun	↓0;d¦---
geçen	↓0;d¦
gün	↓0;d¦
telefonda	↓0;d¦--
.	↓0;d¦

Bağışlayın	↓0;d¦---
,	↓0;d¦
koşa	↓0;d¦
koşa	↓0;d¦
geldim	↓0;d¦---
buraya	↓0;d¦--
.	↓0;d¦

Kerem	↑0¦↓1;d¦
başını	↓0;d¦---
kaldırmış	↓0;d¦------
,	↓0;d¦
ona	↓0;d¦--
bakıyordu	↓0;d¦------
.	↓0;d¦

Tazminat	↓0;d¦
almak	↓0;d¦---
amacından	↓0;d¦------+ç
öte	↓0;d¦
asıl	↓0;d¦
amaç	↓0;d¦
belgelere	↓0;d¦----
ulaşmak	↓0;d¦---
tı	↓0;ai
.	↓0;d¦

Çocukluğunda	↓0;d¦-----+k
duygularını	↓0;d¦------
bastırmak	↓0;d¦------
zorunda	↓0;d¦----
kalmış	↓0;d¦---
,	↓0;d¦
uyuşturucu	↓0;d¦
alırken	↓0;d¦-----
duygularını	↓0;d¦------
öldürmüş	↓0;d¦------
yetişkin	↓0;d¦
çocuk	↓0;d¦
birdenbire	↓0;d¦
maddeyi	↓0;d¦--
bıraktığında	↓0;d¦-------
psikolojik	↓0;d¦
bunalımlar	↓0;d¦---
yaşıyor	↓0;d¦----+a
:	↓0;d¦
bastırılmış	↓0;d¦--------
;	↓0;d¦
nevroz	↓0;d¦
,	↓0;d¦
depresyon	↓0;d¦
,	↓0;d¦
takıntılar	↓0;d¦---
,	↓0;d¦
kleptomani	↓0;d¦
vb	↓0;d¦
.	↓0;d¦

Mali	↓0;d¦
Barış	↓0;d¦
,	↓0;d¦
yalnızca	↓0;d¦
vergi	↓0;d¦
borçlarını	↓0;d¦------
ve	↓0;d¦
ihtilafları	↓0;d¦----
kapsamalı	↓0;d¦----
.	↓0;d¦

Ne	↓0;d¦
ondan	↓0;d¦----
bahsedebildim	↓0;d¦--------+t
,	↓0;d¦
ne	↓0;d¦
yaşadıklarımdan	↓0;d¦-----------
...	↓0;d¦

ŞAHMERAN	↓0;d¦
Efsanesi'nin	↓0;d¦------
anlatıldığı	↓0;d¦------
"	↓0;d¦
Melek	↑0¦↓1;d¦
"	↓0;d¦
ad	↓0;d¦
lı	↓0;d¦-+i
dizinin	↓0;d¦---
başrolünde	↓0;d¦----
oynayan	↓0;d¦---
Begüm	↑0¦↓1;d¦
Kütük	↓0;d¦
,	↓0;d¦
rolünü	↓0;d¦---
rüyasında	↓0;d¦-----
gördüğünü	↓0;d¦------
açıkladı	↓0;d¦--
.	↓0;d¦

Okumuyorlar	↓0;d¦--------
efendim	↓0;d¦-
.	↓0;d¦

Bazı	↓0;d¦
çocukların	↓0;d¦-----
da	↓0;d¦
bizim	↓0;d¦--
gibi	↓0;d¦
yaşadığını	↓0;d¦------
unutma	↓0;d¦--
demişti	↓0;d¦-----
.	↓0;d¦

Arının	↓0;d¦---
peteği	↓0;d¦--+k
,	↓0;d¦
arıdan	↓0;d¦---
arıya	↓0;d¦--
,	↓0;d¦
kırlangıcın	↓0;d¦---+ç
yuvası	↓0;d¦--
,	↓0;d¦
kırlangıcından	↓0;d¦------+ç
kırlangıcına	↓0;d¦----+ç
değişmez	↓0;d¦---
,	↓0;d¦
onlar	↓0;d¦----
yalnızca	↓0;d¦
birer	↓0;d¦--
barınak	↓0;d¦
tır	↓0;ai
.	↓0;d¦

Bu	↓0;d¦
konuyu	↓0;d¦--
anneme	↓0;d¦--
bile	↓0;d¦
açmıyorum	↓0;d¦-------
.	↓0;d¦

Başka	↓0;d¦
güne	↓0;d¦-
alırız	↓0;d¦----
doğum	↓0;d¦
günümü	↓0;d¦---
.	↓0;d¦

Ne	↓0;d¦
zaman	↓0;d¦
tepem	↓0;d¦-
attı	↓0;d¦--
,	↓0;d¦
kaptım	↓0;d¦---
bekletilen	↓0;d¦-----
tepsiyi	↓0;d¦--
masadan	↓0;d¦---
?	↓0;d¦

Evet	↓0;d¦
,	↓0;d¦
Ali	↑0¦↓1;d¦
Babaoğlu'nun	↑0¦↓1;d¦----
dediği	↓0;d¦----
gibi	↓0;d¦
ben	↓0;d¦
de	↓0;d¦
bu	↓0;d¦
zeka	↓0;d¦
pırıltılarından	↓0;d¦--------
etkilendim	↓0;d¦----
.	↓0;d¦

Aslında	↓0;d¦
bu	↓0;d¦
Balkan	↑0¦↓1;d¦
peyniri	↓0;d¦-
dir	↓0;d-¦-
:	↓0;d¦
Kaşkaval	↓0;d¦
.	↓0;d¦

Gazetecilere	↓0;d¦----
uçak	↓0;d¦
havada	↓0;d¦--
yanarak	↓0;d¦----
geldi	↓0;d¦--
yere	↓0;d¦-
çakıl	↓0;d¦
dı	↓0;ai
diyen	↓0;d¦--→-
tanıklar	↓0;d¦---
,	↓0;d¦
anket	↓0;d¦
heyetinin	↓0;d¦----
hazırladığı	↓0;d¦----
raporlara	↓0;d¦----
göre	↓0;d¦
,	↓0;d¦
farklı	↓0;d¦
konuşmuşlardı	↓0;d¦--------
.	↓0;d¦

Sonradan	↓0;d¦
çark	↓0;d¦
etti	↓0;d¦--
,	↓0;d¦
Sodexho	↑0¦↓1;d¦
gözbebeğimiz	↓0;d¦---
Sodexho	↑0¦↓1;d¦
dedi	↓0;d¦--
.	↓0;d¦

Ürkütücü	↓0;d¦-----
şeyler	↓0;d¦---
bu	↓0;d¦
anlattıklarınız	↓0;d¦----------
.	↓0;d¦

Fasulye	↓0;d¦
ailesi	↓0;d¦--
öyle	↓0;d¦
de	↓0;d¦
kalabalık	↓0;d¦
ki	↓0;d¦
.	↓0;d¦

Boşalmasını	↓0;d¦------
sabırsızlıkla	↓0;d¦--
beklerim	↓0;d¦---
.	↓0;d¦

Bize	↓0;d¦-
gideceğiz	↓0;d¦-------+t
,	↓0;d¦
dedi	↓0;d¦--
.	↓0;d¦

Bu	↓0;d¦
durum	↓0;d¦
aykırı	↓0;d¦
da	↓0;d¦
gelse	↓0;d¦--
,	↓0;d¦
bir	↓0;d¦
olgu	↓0;d¦
dur	↓0;ai
ve	↓0;d¦
hem	↓0;d¦
iyi	↓0;d¦
,	↓0;d¦
hem	↓0;d¦
de	↓0;d¦
kötü	↓0;d¦
bir	↓0;d¦
durum	↓0;d¦
dur	↓0;ai
.	↓0;d¦

Ben	↓0;d¦
de	↓0;d¦
sahneye	↓0;d¦--
çıktım	↓0;d¦---
"	↓0;d¦
dedi	↓0;d¦--
.	↓0;d¦

Sabaha	↓0;d¦-
doğru	↓0;d¦
yapılan	↓0;d¦----
aşklar	↓0;d¦---
ya	↓0;d¦
da	↓0;d¦
aşk	↓0;d¦
yapma	↓0;d¦--
gücünü	↓0;d¦----+ç
bulamayıp	↓0;d¦------
da	↓0;d¦
ertesi	↓0;d¦
günleri	↓0;d¦----
de	↓0;d¦
sürdürülen	↓0;d¦-------
gezintiler	↓0;d¦---
.	↓0;d¦

Bence	↓0;d¦--
yeterince	↓0;d¦
değil	↓0;d¦
,	↓0;d¦
hiç	↓0;d¦
araştırmadan	↓0;d¦-----
haber	↓0;d¦
yapılmış	↓0;d¦-----
;	↓0;d¦
okurlar	↓0;d¦---
yanıltılmıştır	↓0;d¦---------
.	↓0;d¦

Tabii	↓0;d¦
ki	↓0;d¦
oluyor	↓0;d¦----
.	↓0;d¦

Kız	↓0;d¦
başka	↓0;d¦
gidecek	↓0;d¦-----+t
yeri	↓0;d¦-
olmadığından	↓0;d¦----------
damda	↓0;d¦--
yaşamaya	↓0;d¦----
başlamış	↓0;d¦---
.	↓0;d¦

En	↓0;d¦
zıt	↓0;d¦
fikirler	↓0;d¦---
ileri	↓0;d¦
sürülüyor	↓0;d¦------
,	↓0;d¦
kimse	↓0;d¦
kimseye	↓0;d¦--
hakaret	↓0;d¦
etmiyor	↓0;d¦-----
,	↓0;d¦
tarizde	↓0;d¦--
bulunmuyordu	↓0;d¦---------
.	↓0;d¦

,	↓0;d¦
birazdan	↓0;d¦
ışık	↓0;d¦
da	↓0;d¦
açılacak	↓0;d¦------
,	↓0;d¦
herhangi	↓0;d¦
bir	↓0;d¦
iş	↓0;d¦
yapacak	↓0;d¦----
halim	↓0;d¦--
yok	↓0;d¦
,	↓0;d¦
yalnız	↓0;d¦
dinler	↓0;d¦-
...	↓0;d¦

Benzetmek	↓0;d¦----
gerekirse	↓0;d¦----
,	↓0;d¦
Lahana	↓0;d¦
kanlı	↓0;d¦
-	↓0;d¦
canlı	↓0;d¦
,	↓0;d¦
tuttuğunu	↓0;d¦------
koparan	↓0;d¦--
bir	↓0;d¦
Kuzey	↓0;d¦
li	↓0;d¦
güzeli	↓0;d¦-
dir	↓0;d-¦-
.	↓0;d¦

Eniştem	↓0;d¦-
emekli	↓0;d¦
olduktan	↓0;d¦------
sonra	↓0;d¦
döndüler	↓0;d¦-----
Ankara'ya	↑0¦↓1;d¦---
,	↓0;d¦
yerleştiler	↓0;d¦-----
dişlerinden	↓0;d¦--------
tırnaklarından	↓0;d¦--------
ayırdıkları	↓0;d¦-------
paralarla	↓0;d¦-----
güç	↓0;d¦
bela	↓0;d¦
edindikleri	↓0;d¦-------
kooperatif	↓0;d¦
evine	↓0;d¦---
.	↓0;d¦

Eski	↓0;d¦
kulübeyi	↓0;d¦--
ise	↓0;d¦--
mutfak	↓0;d¦
haline	↓0;d¦---
getirmişti	↓0;d¦-----
.	↓0;d¦

Bir	↓0;d¦
köle	↓0;d¦
sinizdir	↓0;d-¦------
artık	↓0;d¦
o	↓0;d¦
parkın	↓0;d¦--
içinde	↓0;d¦----
.	↓0;d¦

Fransız	↑0¦↓1;d¦
böbürlenir	↓0;d¦--
.	↓0;d¦

Lübnan	↑0¦↓1;d¦
usulü	↓0;d¦-
tabbule	↓0;d¦
,	↓0;d¦
maydanoz	↓0;d¦
ağırlık	↓0;d¦
lı	↓0;d¦-+i
.	↓0;d¦

Anayasa	↓0;d¦
paketinin	↓0;d¦----
tümü	↓0;d¦
,	↓0;d¦
kırkdört	↓0;d¦
ret	↓0;d¦
oyuna	↓0;d¦---
karşı	↓0;d¦
dörtyüzotuzyedi	↓0;d¦
kabul	↓0;d¦
oyuyla	↓0;d¦----
aynen	↓0;d¦
geçti	↓0;d¦--
.	↓0;d¦

Bu	↓0;d¦
yüzden	↓0;d¦---
alışveriş	↓0;d¦
bilimini	↓0;d¦---
yaratırken	↓0;d¦-----
antroplojinin	↓0;d¦+o→→→→---
katkısı	↓0;d¦--
tartışılmaz	↓0;d¦-----
.	↓0;d¦

Türkiye'de	↑0¦↓1;d¦---
sıcağı	↓0;d¦--+k
bastırmak	↓0;d¦------
için	↓0;d¦
içilen	↓0;d¦----
sıcak	↓0;d¦
çay	↓0;d¦
misali	↓0;d¦-
burada	↓0;d¦--
da	↓0;d¦
soğuğu	↓0;d¦--+k
bastırıp	↓0;d¦-----
üşümemek	↓0;d¦-----
için	↓0;d¦
ılık	↓0;d¦
tı	↓0;ai
içecekler	↓0;d¦-------
.	↓0;d¦

Bu	↓0;d¦
heyecana	↓0;d¦-
,	↓0;d¦
afyona	↓0;d¦-
,	↓0;d¦
ne	↓0;d¦
bileyim	↓0;d¦----
ben	↓0;d¦
;	↓0;d¦
eroine	↓0;d¦-
alışır	↓0;d¦--
gibi	↓0;d¦
alışır	↓0;d¦--
insan	↓0;d¦
.	↓0;d¦

Altın	↓0;d¦
lı	↓0;d¦-+i
makine	↓0;d¦
artık	↓0;d¦
vermiyordu	↓0;d¦-------
,	↓0;d¦
yemeye	↓0;d¦----
geçmişti	↓0;d¦-----
.	↓0;d¦

Evet	↓0;d¦
,	↓0;d¦
tutkuyu	↓0;d¦--
anlattın	↓0;d¦---
sen	↓0;d¦
bize	↓0;d¦-
.	↓0;d¦

Ama	↓0;d¦
işte	↓0;d¦
gemi	↓0;d¦
limandan	↓0;d¦---
demir	↓0;d¦
al	↓0;d¦
dı	↓0;ai
.	↓0;d¦

Lokantası	↓0;d¦--
her	↓0;d¦
gece	↓0;d¦
doluyordu	↓0;d¦------
.	↓0;d¦

Barmenden	↓0;d¦---
iki	↓0;d¦
bourbon	↑0¦↓1;d¦
viski	↓0;d¦
istedim	↓0;d¦---
.	↓0;d¦

Nasıl	↓0;d¦
olsa	↓0;d¦--
bir	↓0;d¦
şey	↓0;d¦
satamıyorsun	↓0;d¦---------
.	↓0;d¦

Ne	↓0;d¦
kadar	↓0;d¦
zorlarsam	↓0;d¦----
zorlayayım	↓0;d¦-----
,	↓0;d¦
her	↓0;d¦
biri	↓0;d¦
cılız	↓0;d¦
birer	↓0;d¦--
siluet	↓0;d¦
olarak	↓0;d¦
gözlerimin	↓0;d¦-------
önünden	↓0;d¦-----
geçip	↓0;d¦--
kayboluyor	↓0;d¦----
.	↓0;d¦

Hah	↓0;d¦
şöyle	↓0;d¦
,	↓0;d¦
yüzüme	↓0;d¦---
bak	↓0;d¦
da	↓0;d¦
konuş	↓0;d¦
.	↓0;d¦

Yani	↓0;d¦
...	↓0;d¦
günah	↓0;d¦
çıkaralım	↓0;d¦----
işte	↓0;d¦
.	↓0;d¦

Ya	↓0;d¦
da	↓0;d¦
barınağın	↓0;d¦---+k
,	↓0;d¦
konutun	↓0;d¦--
,	↓0;d¦
bir	↓0;d¦
türlü	↓0;d¦
evleşememesine	↓0;d¦---------
neden	↓0;d¦
olabilir	↓0;d¦------
.	↓0;d¦

Boru	↓0;d¦
hattının	↓0;d¦-----
geçeceği	↓0;d¦-----
bölgelerde	↓0;d¦-----
sivil	↓0;d¦
toplum	↓0;d¦
örgütlerinin	↓0;d¦-------
de	↓0;d¦
katılımıyla	↓0;d¦----
teklif	↓0;d¦
komisyonları	↓0;d¦----
kurulacak	↓0;d¦------
.	↓0;d¦

Kanıt	↓0;d¦
sözcüğü	↓0;d¦--+k
bilim	↓0;d¦
dünyasının	↓0;d¦-----
değil	↓0;d¦
matematik	↓0;d¦
dünyasının	↓0;d¦-----
bir	↓0;d¦
sözcüğü	↓0;d¦--+k
dür	↓0;ai
.	↓0;d¦

İçim	↓0;d¦-→--
kıskançlık	↓0;d¦
,	↓0;d¦
acı	↓0;d¦
,	↓0;d¦
kin	↓0;d¦
ve	↓0;d¦
nefretle	↓0;d¦--
dolu	↓0;d¦
ydu	↓0;ai
.	↓0;d¦

Eskiden	↓0;d¦
mevsimi	↓0;d¦-
var	↓0;d¦
dı	↓0;ai
.	↓0;d¦

Erten'in	↑0¦↓1;d¦---
ifadesiyle	↓0;d¦-----
,	↓0;d¦
bir	↓0;d¦
Hollanda	↑0¦↓1;d¦
mimarlık	↓0;d¦
okulunun	↓0;d¦----
takdirini	↓0;d¦---
almış	↓0;d¦---
olduğunu	↓0;d¦------
öğrendim	↓0;d¦---
.	↓0;d¦

Bu	↓0;d¦
benim	↓0;d¦--
son	↓0;d¦
savunma	↓0;d¦--
silahım	↓0;d¦--
dı	↓0;ai
.	↓0;d¦

Leblebicilik	↓0;d¦
,	↓0;d¦
çıraklığı	↓0;d¦--+k
,	↓0;d¦
kalfalığı	↓0;d¦--+k
,	↓0;d¦
ustalığı	↓0;d¦--+k
olan	↓0;d¦--
bir	↓0;d¦
meslek	↓0;d¦
.	↓0;d¦

Memo	↑0¦↓1;d¦
sürücünün	↓0;d¦---
hoşgörüsünden	↓0;d¦------
yüz	↓0;d¦
bularak	↓0;d¦----
hafifçe	↓0;d¦
şımarmıştı	↓0;d¦-----
.	↓0;d¦

Buraya	↓0;d¦--
uğra	↓0;d¦
,	↓0;d¦
bir	↓0;d¦
kadeh	↓0;d¦
içtikten	↓0;d¦------
sonra	↓0;d¦
,	↓0;d¦
kentin	↓0;d¦--
merkezine	↓0;d¦---
ineriz	↓0;d¦----
.	↓0;d¦

Demiray	↑0¦↓1;d¦
,	↓0;d¦
"	↓0;d¦
Çünkü	↓0;d¦
kredi	↓0;d¦
kartını	↓0;d¦---
çıkaran	↓0;d¦--
kuruluş	↓0;d¦
bu	↓0;d¦
işi	↓0;d¦-
kendisi	↓0;d¦--
finanse	↓0;d¦
ederek	↓0;d¦-----+t
faiz	↓0;d¦
ve	↓0;d¦
komisyon	↓0;d¦
almak	↓0;d¦---
ister	↓0;d¦-
.	↓0;d¦

Bunu	↓0;d¦--
sınıfça	↓0;d¦--
başarabileceğimizden	↓0;d¦---------------
emin	↓0;d¦
değilim	↓0;d¦--
.	↓0;d¦

Aslında	↓0;d¦
annemin	↓0;d¦---
duyamayacağı	↓0;d¦---------
bir	↓0;d¦
tonda	↓0;d¦--
söylemeye	↓0;d¦----
çalışmıştı	↓0;d¦-----
ama	↓0;d¦
annemden	↓0;d¦----
bir	↓0;d¦
şey	↓0;d¦
saklamak	↓0;d¦---
oldukça	↓0;d¦
zor	↓0;d¦
du	↓0;ai
.	↓0;d¦

Beni	↓0;d¦-
ziyan	↓0;d¦
ettin	↓0;d¦---
,	↓0;d¦
diyor	↓0;d¦----+e
,	↓0;d¦
ziyan	↓0;d¦
ettin	↓0;d¦---
.	↓0;d¦

Geceleri	↓0;d¦
kakıp	↓0;d¦--
,	↓0;d¦
konuklara	↓0;d¦----
sunulacak	↓0;d¦------
rakı	↓0;d¦
,	↓0;d¦
votka	↓0;d¦
,	↓0;d¦
viski	↓0;d¦
ne	↓0;d¦
bulursam	↓0;d¦-----
;	↓0;d¦
birer	↓0;d¦
ikişer	↓0;d¦---
yudum	↓0;d¦
kafama	↓0;d¦--
dikmeden	↓0;d¦-----
,	↓0;d¦
bölük	↓0;d¦
pörçük	↓0;d¦
uykumu	↓0;d¦--
bile	↓0;d¦
sürdüremiyorum	↓0;d¦-----------
.	↓0;d¦

Yabancı	↓0;d¦
grupların	↓0;d¦-----
nerelerde	↓0;d¦-----
kalacağı	↓0;d¦-----
da	↓0;d¦
belirlenmiş	↓0;d¦----
durumda	↓0;d¦--
.	↓0;d¦

Beni	↓0;d¦-
hayatından	↓0;d¦-----
defedişinin	↓0;d¦-------+t
üzerinden	↓0;d¦-----
bir	↓0;d¦
ay	↓0;d¦
geçmişti	↓0;d¦-----
.	↓0;d¦

Londra	↑0¦↓1;d¦
Üniversitesi'nden	↓0;d¦-------
Prof.	↑0¦↓1;d¦
Dr.	↓0;d¦+o+k+t+o→-
Linn	↑0¦↓1;d¦
Linn	↑0¦↓1;d¦
,	↓0;d¦
planın	↓0;d¦--
açık	↓0;d¦
seçik	↓0;d¦
bir	↓0;d¦
Türkçe'yle	↑0¦↓1;d¦----
yazılarak	↓0;d¦------
evlere	↓0;d¦----
gönderilmesi	↓0;d¦------
gerektiğini	↓0;d¦------
söyledi	↓0;d¦--
.	↓0;d¦

Soğukça	↑0¦↓1;d¦
yanıtladım	↓0;d¦---
.	↓0;d¦

Tel	↓0;d¦
li	↓0;d¦
sazlar	↓0;d¦---
akord	↓0;d¦
ediliyor	↓0;d¦-------+t
.	↓0;d¦

Tamamen	↓0;d¦
İsveçliler	↑0¦↓1;d¦---
tarafından	↓0;d¦-----
kurulan	↓0;d¦----
Volvo	↑0¦↓1;d¦
Otomobil	↓0;d¦
Türkiye	↑0¦↓1;d¦
,	↓0;d¦
ikibinuc	↓0;d¦
yılından	↓0;d¦-----
itibaren	↓0;d¦
Volvo	↑0¦↓1;d¦
Car	↑0¦↓1;d¦
Corporation	↑0¦↓1;d¦
(	↓0;d¦
VCC	↑0;d¦
)	↓0;d¦
deniz	↓0;d¦
aşırı	↓0;d¦
ülkeler	↓0;d¦---
bölümünün	↓0;d¦----
alti	↓0;d¦
yönetim	↓0;d¦
merkezinden	↓0;d¦-----
biri	↓0;d¦-
oldu	↓0;d¦--
.	↓0;d¦

Hiç	↓0;d¦
kafasını	↓0;d¦----
yerden	↓0;d¦---
kaldırmıyor	↓0;d¦--------
,	↓0;d¦
hiçbir	↓0;d¦
sempati	↓0;d¦
belirtisi	↓0;d¦--
göstermiyordu	↓0;d¦-------
.	↓0;d¦

Kollarım	↓0;d¦-----
düştü	↓0;d¦--
.	↓0;d¦

Tonik	↓0;d¦
yok	↓0;d¦
mu	↓0;d¦
.	↓0;d¦

Önce	↓0;d¦
tazesi	↓0;d¦--
.	↓0;d¦

Bu	↓0;d¦
iş	↓0;d¦
böyle	↓0;d¦
olmayacaktı	↓0;d¦---------
,	↓0;d¦
çünkü	↓0;d¦
çok	↓0;d¦
sık	↓0;d¦
belimize	↓0;d¦-----
dek	↓0;d¦
suya	↓0;d¦--
giriyorduk	↓0;d¦-------
ve	↓0;d¦
kayalara	↓0;d¦----
serpiştirilmiş	↓0;d¦--------
gibi	↓0;d¦
birbirlerinden	↓0;d¦---→----
belli	↓0;d¦
uzaklıklara	↓0;d¦----
dağılmış	↓0;d¦---
sevgililerin	↓0;d¦-----
(	↓0;d¦
yaz	↓0;d¦
aşkları	↓0;d¦----
bunlar	↓0;d¦----
,	↓0;d¦
o	↓0;d¦
kadarını	↓0;d¦---
çakıyoruz	↓0;d¦------
)	↓0;d¦
,	↓0;d¦
bu	↓0;d¦
durumdan	↓0;d¦---
rahatsız	↓0;d¦
olacaklarını	↓0;d¦------
düşünmeye	↓0;d¦----
başlamıştık	↓0;d¦------
.	↓0;d¦

Takır	↓0;d¦
takır	↓0;d¦
.	↓0;d¦

Save	↑0¦↓1;d¦
ile	↓0;d¦
birlikte	↓0;d¦
dün	↓0;d¦
gece	↓0;d¦
geç	↓0;d¦
saatlerde	↓0;d¦-----
özel	↓0;d¦
bir	↓0;d¦
uçakla	↓0;d¦--
Ankara'ya	↑0¦↓1;d¦---
gelen	↓0;d¦--
for	↓0;d¦
,	↓0;d¦
Türkiye'ye	↑0¦↓1;d¦---
Hazine'den	↓0;d¦----
Sorumlu	↓0;d¦
Devlet	↓0;d¦
Bakanı	↓0;d¦-
Ali	↑0¦↓1;d¦
Babacan'ın	↑0¦↓1;d¦---
daveti	↓0;d¦-
üzerine	↓0;d¦---
geldiklerini	↓0;d¦---------
belirtti	↓0;d¦---
.	↓0;d¦

Her	↓0;d¦
gün	↓0;d¦
elinde	↓0;d¦----
buket	↓0;d¦
,	↓0;d¦
orkide	↓0;d¦
,	↓0;d¦
gül	↓0;d¦
,	↓0;d¦
kasmpatı	↓0;d¦
!	↓0;d¦
Zıplardım	↓0;d¦----
kucağına	↓0;d¦----+k
.	↓0;d¦

Böyle	↓0;d¦
bir	↓0;d¦
şeye	↓0;d¦-
gerçekten	↓0;d¦
ihtiyacımız	↓0;d¦-----+ç
var	↓0;d¦
mı	↓0;d¦
?	↓0;d¦
diye	↓0;d¦
sordu	↓0;d¦--
.	↓0;d¦

Sözleşmelerde	↓0;d¦-----
yer	↓0;d¦
alan	↓0;d¦--
tüketici	↓0;d¦
aleyhine	↓0;d¦---
koşullara	↓0;d¦----
ilişkin	↓0;d¦
düzenleme	↓0;d¦--
yapılarak	↓0;d¦------
,	↓0;d¦
bu	↓0;d¦
tür	↓0;d¦
hükümlerin	↓0;d¦-----
na	↑0¦↓1;d¦
olması	↓0;d¦----
sağlanıyor	↓0;d¦-----
.	↓0;d¦

Bir	↓0;d¦
mektup	↓0;d¦
yazayım	↓0;d¦----
ona	↓0;d¦--
,	↓0;d¦
