with	ADP	with
Becky	PROPNSG	Becky
.	_	.

They	PRONOMPL	they
do	V	do
not	PART	not
have	V	have
anything	PROSG	anything
from	ADP	from
us	PROACCPL	we
in	ADP	in
writing	NSG	writing
confirming	V.MSDRV	confirm
the	DET	the
agreed	VV.PTCP	agree
changes	NPL	change
.	_	.

$	_	$
0	NUM	0
-	_	-
Amount	NSG	amount
of	ADP	of
uncommitted	ADJ	uncommitted
dollars	NPL	dollar
in	ADP	in
the	DET	the
Superfund	PROPNSG	Superfund
trust	NSG	trust
fund	NSG	fund
for	ADP	for
toxic	ADJ	toxic
site	NSG	site
clean	NSG	clean
-	_	-
ups	NPL	up
in	ADP	in
2003	NUM	2003
.	_	.

(	_	(
Karachi	PROPNSG	Karachi
is	VSG	be
in	ADP	in
the	DET	the
south	NSG	south
)	_	)
.	_	.

My	PROSG	my
vet	NSG	vet
even	ADV	even
said	V	say
it	PRONOMSG	it
was	VSG	be
not	PART	not
my	PROSG	my
fault	NSG	fault
it	PRONOMSG	it
was	VSG	be
the	DET	the
vet	NSG	vet
that	PRO	that
did	V	do
the	DET	the
surgery	NSG	surgery
,	_	,
So	ADV	so
I	PRONOMSG	I
would	V	would
not	PART	not
recommend	V	recommend
getting	V.MSDRV	get
that	DETSG	that
program	NSG	program
unless	CONJ	unless
you	PRONOM	you
have	V	have
an	DET	a
extra	ADJ	extra
hundred	NUM	hundred
dollars	NPL	dollar
or	CONJ	or
so	ADV	so
for	ADP	for
antibiotics	NPL	antibiotic
and	CONJ	and
a	DET	a
vet	NSG	vet
visit	NSG	visit
.	_	.

she	PRONOMSG	she
said	V	say
that	PROSG	that
was	VSG	be
ok	ADJ	ok
.	_	.

you	PRONOM	you
did	V	do
not	PART	not
leave	V	leave
the	DET	the
new	ADJ	new
kitten	NSG	kitten
in	ADP	in
the	DET	the
room	NSG	room
long	ADV	long
enough	ADV	enough
.	_	.

It	PRONOMSG	it
's	VSG	be
only	ADV	only
$	_	$
10	NUM	10
and	CONJ	and
in	ADP	in
essence	NSG	essence
just	ADV	just
one	NUM	one
big	ADJ	big
petting	NSG	petting
zoo	NSG	zoo
.	_	.

Can	V	can
you	PRONOM	you
help	V	help
out	ADP	out
?	_	?

P.S.	NSG	p.s.
Please	INTJ	please
be	V	be
sure	ADJ	sure
to	PART	to
copy	V	copy
Sarah	PROPNSG	Sarah
Dietrich	PROPNSG	Dietrich
and	CONJ	and
Jennifer	PROPNSG	Jennifer
Hillegonds	PROPNSG	Hillegonds
on	ADP	on
your	PRO	you
response	NSG	response
--	_	--
they	PRONOMPL	they
will	V	will
be	V	be
taking	VV.PTCP	take
this	DETSG	this
project	NSG	project
during	ADP	during
my	PROSG	my
"	_	"
hiatus	NSG	hiatus
"	_	"
--	_	--
I	PRONOMSG	I
am	VSG	be
moving	VV.PTCP	move
to	ADP	to
PA	PROPNSG	PA
on	ADP	on
Friday	PROPNSG	Friday
of	ADP	of
this	DETSG	this
week	NSG	week
,	_	,
and	CONJ	and
will	V	will
be	V	be
out	ADP	out
of	ADP	of
pocket	NSG	pocket
through	ADP	through
approximately	ADV	approximately
7/16	NUM	7/16
.	_	.

taking	V.MSDRV	take
young	ADJ	young
cat	NSG	cat
with	ADP	with
me	PROACCSG	I
for	ADP	for
a	DET	a
week	NSG	week
out	ADP	out
of	ADP	of
state	NSG	state
?	_	?

Bobby	PROPNSG	Bobby
is	VSG	be
one	NUM	one
of	ADP	of
those	PROPL	those
with	ADP	with
major	ADJ	major
injuries	NPL	injury
.?	_	.?

They	PRONOMPL	they
want	V	want
a	DET	a
program	NSG	program
that	PRO	that
will	V	will
be	V	be
a	DET	a
success	NSG	success
,	_	,
"	_	"
Johnson	PROPNSG	Johnson
-	_	-
Freese	PROPNSG	Freese
said	V	say
.	_	.

At	ADP	at
times	NPL	time
,	_	,
the	DET	the
pressure	NSG	pressure
on	ADP	on
your	PRO	you
job	NSG	job
and	CONJ	and
home	NSG	home
life	NSG	life
may	V	may
seem	V	seem
unbearable	ADJ	unbearable
,	_	,
but	CONJ	but
rest	V	rest
assured	VV.PTCP	assure
you	PRONOM	you
will	V	will
come	V	come
through	ADP	through
this	PROSG	this
stronger	ADJ	stronger
-	_	-
and	CONJ	and
wiser	ADJ	wiser
-	_	-
than	ADP	than
ever	ADV	ever
,	_	,
as	CONJ	as
more	ADJ	more
is	VSG	be
revealed	VV.PTCP	reveal
and	CONJ	and
resolved	VV.PTCP	resolve
in	ADP	in
2005	NUM	2005
.	_	.

We	PRONOMPL	we
just	ADV	just
got	V	get
our	PROPL	we
sunroom	NSG	sunroom
built	VV.PTCP	build
by	ADP	by
Patio	PROPNSG	Patio
World	PROPNSG	World
and	CONJ	and
can	V	can
say	V	say
that	CONJ	that
I	PRONOMSG	I
'm	V	be
extremely	ADV	extremely
happy	ADJ	happy
with	ADP	with
the	DET	the
whole	ADJ	whole
thing	NSG	thing
.	_	.

Call	V	call
-	_	-
in	ADV	in
#	NSG	#
:	_	:
800/711-8000	NUM	800/711-8000

You	PRONOM	you
can	V	can
find	V	find
them	PROACCPL	they
From	ADP	from
Indian	PROPNSG	Indian
Oil	PROPNSG	Oil
Building	PROPNSG	Building
,	_	,
Sector	PROPNSG	Sector
-	_	-
37	NUM	37
,	_	,
Taj	PROPNSG	Taj
Express	PROPNSG	Express
Road	PROPNSG	Road
(	_	(
Bus	PROPNSG	Bus
Stops	PROPNPL	Stops
)	_	)
etc.	_	etc.

I	PRONOMSG	I
called	V	call
them	PROACCPL	they
back	ADV	back
a	DET	a
few	ADJ	few
hours	NPL	hour
after	CONJ	after
putting	V.MSDRV	put
my	PROSG	my
Bodhi	PROPNSG	Bodhi
down	ADP	down
and	CONJ	and
they	PRONOMPL	they
still	ADV	still
would	V	would
n't	PART	not
budge	V	budge
.	_	.

You	PRONOM	you
've	V	have
got	VV.PTCP	get
plenty	NSG	plenty
of	ADP	of
lucky	ADJ	lucky
breaks	NPL	break
headed	VV.PTCP	head
your	PRO	you
way	NSG	way
in	ADP	in
2005	NUM	2005
,	_	,
friend	NSG	friend
Capricorn	PROPNSG	Capricorn
.	_	.

-	_	-
ld2d-#69397-1.DOC	NSG	ld2d-#69397-1.doc

Carol	PROPNSG	Carol
St.	PROPNSG	St.
Clair	PROPNSG	Clair
EB	PROPNSG	EB
3889	NUM	3889
713-853-3989	NUM	713-853-3989
(	_	(
Phone	NSG	phone
)	_	)
713-646-3393	NUM	713-646-3393
(	_	(
Fax	NSG	fax
)	_	)
carol.st.clair@enron.com	_	carol.st.clair@enron.com

If	CONJ	if
you	PRONOM	you
have	V	have
to	PART	to
wait	V	wait
,	_	,
due	ADP	due
to	ADP	to
financial	ADJ	financial
reasons	NPL	reason
,	_	,
then	ADV	then
wait	V	wait
.	_	.

This	DETSG	this
place	NSG	place
had	V	have
the	DET	the
worst	ADV	worst
tasting	VV.MSDR	taste
pizza	NSG	pizza
I	PRONOMSG	I
have	V	have
ever	ADV	ever
tasted	VV.PTCP	taste
it	PRONOMSG	it
was	VSG	be
possible	ADV	possible
the	DET	the
worst	ADJ	worst
food	NSG	food
I	PRONOMSG	I
've	V	have
ever	ADV	ever
eaten	VV.PTCP	eat
.	_	.

took	V	take
a	DET	a
bit	NSG	bit
of	ADP	of
searching	NSG	searching
to	PART	to
discover	V	discover
that	CONJ	that
POP	NSG	pop
is	VSG	be
probably	ADV	probably
PoP	NSG	pop
-	_	-
plaster	NSG	plaster
of	ADP	of
Paris	PROPNSG	Paris
and	CONJ	and
yes	INTJ	yes
plaster	NSG	plaster
of	ADP	of
Paris	PROPNSG	Paris
will	V	will
slow	V	slow
way	ADV	way
down	ADV	down
if	CONJ	if
it	PRONOMSG	it
is	VSG	be
not	PART	not
exposed	VV.PTCP	expose
to	ADP	to
air	NSG	air
-	_	-
in	ADP	in
fact	NSG	fact
,	_	,
if	CONJ	if
you	PRONOM	you
are	V	be
building	VV.PTCP	build
up	ADP	up
plaster	NSG	plaster
(	_	(
"	_	"
the	DET	the
way	NSG	way
you	PRONOM	you
would	V	would
icing	NSG	icing
"	_	"
)	_	)
to	PART	to
do	V	do
sculpting	NSG	sculpting
,	_	,
which	PRO	which
is	VSG	be
rather	ADV	rather
uncommon	ADJ	uncommon
,	_	,
you	PRONOM	you
keep	V	keep
the	DET	the
set	ADJ	set
plaster	NSG	plaster
damp	ADJ	damp
in	ADP	in
order	NSG	order
to	PART	to
add	V	add
more	ADJ	more
unset	ADJ	unset
plaster	NSG	plaster
or	CONJ	or
you	PRONOM	you
have	V	have
to	PART	to
wet	V	wet
the	DET	the
area	NSG	area
where	ADV	where
you	PRONOM	you
will	V	will
be	V	be
adding	VV.PTCP	add
plaster	NSG	plaster
"	_	"
mud	NSG	mud
"	_	"

Mark	PROPNSG	Mark

Thanks	NSG	thanks
,	_	,

Why	ADV	why
certain	ADJ	certain
slogans	NPL	slogan
work	V	work
and	CONJ	and
why	ADV	why
some	DET	some
do	V	do
n't	PART	not
.	_	.

I	PRONOMSG	I
would	V	would
recommend	V	recommend
to	PART	to
start	V	start
with	ADP	with
something	PROSG	something
more	ADV	more
simple	ADJ	simple
like	ADP	like
tin	NSG	tin
,	_	,
pewter	NSG	pewter
,	_	,
aluminum	NSG	aluminum
or	CONJ	or
zinc	NSG	zinc
,	_	,
they	PRONOMPL	they
all	DET	all
have	V	have
a	DET	a
much	ADV	much
more	ADV	more
reasonable	ADJ	reasonable
melting	NSG	melting
point	NSG	point
.	_	.

By	ADP	by
March	PROPNSG	March
of	ADP	of
'68	NUM	'68
the	DET	the
Dow	PROPNSG	Dow
had	V	have
fallen	VV.PTCP	fall
to	ADP	to
825	NUM	825
,	_	,
only	ADV	only
to	PART	to
climb	V	climb
to	ADP	to
a	DET	a
highly	ADV	highly
speculative	ADJ	speculative
peak	NSG	peak
of	ADP	of
985	NUM	985
in	ADP	in
December	PROPNSG	December
of	ADP	of
'68	NUM	'68
.	_	.

On	ADP	on
the	DET	the
one	NUM	one
hand	NSG	hand
,	_	,
the	DET	the
IPN	PROPNSG	IPN
report	NSG	report
agreed	V	agree
"	_	"
Climate	NSG	climate
models	NPL	model
generally	ADV	generally
predict	V	predict
that	CONJ	that
the	DET	the
temperature	NSG	temperature
rises	NPL	rise
in	ADP	in
the	DET	the
Arctic	PROPNSG	Arctic
will	V	will
substantially	ADV	substantially
exceed	V	exceed
the	DET	the
global	ADJ	global
rise	NSG	rise
.	_	.

Hope	V	hope
you	PRONOM	you
read	V	read
through	ADP	through
this	PROSG	this
.	_	.

10/20/2000	NUM	10/20/2000
11:32	NUM	11:32
AM	NSG	am

http://www.nola.com/lsu/t-p/football/index.ssf?/lsustory/secnotes08.html	_	http://www.nola.com/lsu/t-p/football/index.ssf?/lsustory/secnotes08.html

I	PRONOMSG	I
bet	V	bet
you	PRONOM	you
also	ADV	also
did	V	do
take	V	take
charcoal	NSG	charcoal
as	CONJ	as
it	PRONOMSG	it
is	VSG	be
used	VV.PTCP	use
for	ADP	for
barbecue	NSG	barbecue
which	PRO	which
does	VSG	do
not	PART	not
get	V	get
as	ADV	as
hot	ADJ	hot
as	ADP	as
real	ADJ	real
coal	NSG	coal
(	_	(
e.g.	ADV	e.g.
for	ADP	for
blacksmithing	NSG	blacksmithing
one	PRO	one
needs	VSG	need
coal	NSG	coal
,	_	,
not	ADV	not
barbecue	NSG	barbecue
charcoal	NSG	charcoal
)	_	)
.	_	.

why	ADV	why
will	V	will
hav	V	hav
to	PART	to
pay	V	pay
customs	NPL	custom
if	CONJ	if
it	PRONOMSG	it
is	VSG	be
a	DET	a
gift	NSG	gift
...	_	...
??	_	??

Call	V	call
me	PROACCSG	I
if	CONJ	if
you	PRONOM	you
have	V	have
time	NSG	time
.	_	.

Thanks	NSG	thanks
.	_	.

Jeff	PROPNSG	Jeff
:	_	:

After	ADP	after
a	DET	a
good	ADJ	good
few	ADJ	few
minutes	NPL	minute
,	_	,
he	PRONOMSG	he
asked	V	ask
:	_	:
"	_	"
what	PRO	what
do	V	do
you	PRONOM	you
want	V	want
?	_	?
"	_	"

"	_	"
It	PRONOMSG	it
's	VSG	be
not	PART	not
cost	NSG	cost
-	_	-
effective	ADJ	effective
doing	VV.MSDR	do
station	NSG	station
flights	NPL	flight
while	CONJ	while
at	ADP	at
the	DET	the
same	ADJ	same
time	NSG	time
focusing	VV.MSDR	focus
on	CONJ	on
getting	VV.MSDR	get
back	ADV	back
to	ADP	to
the	DET	the
Moon	PROPNSG	Moon
,	_	,
"	_	"
says	VSG	say
Brett	PROPNSG	Brett
Alexander	PROPNSG	Alexander
,	_	,
vice-president	NSG	vice-president
of	ADP	of
Transformational	PROPNSG	Transformational
Space	PROPNSG	Space
,	_	,
one	NUM	one
of	ADP	of
the	DET	the
companies	NPL	company
hoping	VV.MSDR	hope
to	PART	to
launch	V	launch
astronauts	NPL	astronaut
to	ADP	to
the	DET	the
ISS	PROPNSG	ISS
.	_	.

I	PRONOMSG	I
took	V	take
some	DET	some
photos	NPL	photo
of	ADP	of
my	PROSG	my
model	NSG	model
girlfriend	NSG	girlfriend
with	ADP	with
my	PROSG	my
Nikon	PROPNSG	Nikon
D7000	NSG	d7000
.	_	.

Thanks	NSG	thanks
.	_	.

0	NUM	0
-	_	-
Number	NSG	number
of	ADP	of
new	ADJ	new
drugs	NPL	drug
or	CONJ	or
vaccines	NPL	vaccine
against	ADP	against
"	_	"
priority	NSG	priority
pathogens	NPL	pathogen
"	_	"
listed	VV.PTCP	list
by	ADP	by
the	DET	the
Centres	PROPNPL	Centres
for	ADP	for
Disease	PROPNSG	Disease
Control	PROPNSG	Control
that	PRO	that
have	V	have
been	VV.PTCP	be
developed	VV.PTCP	develop
and	CONJ	and
introduced	VV.PTCP	introduce
since	ADP	since
11	NUM	11
September	PROPNSG	September
2001	NUM	2001
.	_	.

Great	ADJ	great
Job	PROPNSG	Job
!	_	!

We	PRONOMPL	we
respect	V	respect
the	DET	the
fact	NSG	fact
that	CONJ	that
debate	NSG	debate
and	CONJ	and
discussion	NSG	discussion
continue	V	continue
in	ADP	in
many	ADJ	many
of	ADP	of
our	PROPL	we
religious	ADJ	religious
communities	NPL	community
as	ADP	as
to	ADP	to
the	DET	the
scriptural	ADJ	scriptural
,	_	,
theological	ADJ	theological
and	CONJ	and
liturgical	ADJ	liturgical
issues	NPL	issue
involved	VV.PTCP	involve
.	_	.

Debra	PROPNSG	Debra
Perlingiere	PROPNSG	Perlingiere

A	DET	a
soldier	NSG	soldier
's	PART	's
best	ADJ	best
friend	NSG	friend

We	PRONOMPL	we
have	V	have
changed	VV.PTCP	change
our	PROPL	we
e-mail	NSG	e-mail
address	NSG	address
.	_	.

The	DET	the
two	NUM	two
screamed	V	scream
to	PART	to
frighten	V	frighten
the	DET	the
bear	NSG	bear
and	CONJ	and
warn	V	warn
their	PROPL	they
friends	NPL	friend
in	ADP	in
a	DET	a
tent	NSG	tent
several	ADJ	several
metres	NPL	metre
away	ADV	away
but	CONJ	but
the	DET	the
bear	NSG	bear
ripped	V	rip
into	ADP	into
that	DETSG	that
tent	NSG	tent
and	CONJ	and
began	V	begin
mauling	V.MSDRV	maul
31	NUM	31
-	_	-
year	NSG	year
-	_	-
old	ADJ	old
Alain	PROPNSG	Alain
Parenteau	PROPNSG	Parenteau
.	_	.

PLEASE	INTJ	please
NOTE	V	note
:	_	:

I	PRONOMSG	I
am	VSG	be
not	PART	not
going	VV.PTCP	go
to	PART	to
go	V	go
pick	V	pick
up	ADP	up
a	DET	a
horse	NSG	horse
I	PRONOMSG	I
ca	V	can
n't	PART	not
afford	V	afford
.	_	.

The	DET	the
Settlement	NSG	settlement
date	NSG	date
shall	V	shall
be	V	be
the	DET	the
date	NSG	date
(	_	(
s	_	s
)	_	)
set	VV.PTCP	set
forth	ADV	forth
in	ADP	in
the	DET	the
Product	NSG	product
description	NSG	description
on	ADP	on
the	DET	the
Website	NSG	website
.	_	.

a	DET	a
bar	NSG	bar
would	V	would
be	V	be
nice	ADJ	nice
but	CONJ	but
also	ADV	also
something	PROSG	something
extremely	ADV	extremely
unique	ADJ	unique
.	_	.

Although	CONJ	although
this	DETSG	this
email	NSG	email
and	CONJ	and
any	DET	any
attachments	NPL	attachment
are	V	be
believed	VV.PTCP	believe
to	PART	to
be	V	be
free	ADJ	free
of	ADP	of
any	DET	any
virus	NSG	virus
or	CONJ	or
other	ADJ	other
defect	NSG	defect
that	PRO	that
might	V	might
affect	V	affect
any	DET	any
computer	NSG	computer
system	NSG	system
into	ADP	into
which	PRO	which
it	PRONOMSG	it
is	VSG	be
received	VV.PTCP	receive
and	CONJ	and
opened	VV.PTCP	open
,	_	,
it	PRONOMSG	it
is	VSG	be
the	DET	the
responsibility	NSG	responsibility
of	ADP	of
the	DET	the
recipient	NSG	recipient
to	PART	to
ensure	V	ensure
that	CONJ	that
it	PRONOMSG	it
is	VSG	be
virus	NSG	virus
free	ADJ	free
and	CONJ	and
no	DET	no
responsibility	NSG	responsibility
is	VSG	be
accepted	VV.PTCP	accept
by	ADP	by
Century	PROPNSG	Century
Development	PROPNSG	Development
or	CONJ	or
any	DET	any
of	ADP	of
its	PROSG	its
affiliates	NPL	affiliate
for	ADP	for
any	DET	any
loss	NSG	loss
or	CONJ	or
damage	NSG	damage
arising	V.MSDRV	arise
in	ADP	in
any	DET	any
way	NSG	way
from	ADP	from
its	PROSG	its
use	NSG	use
.	_	.

Please	INTJ	please
note	V	note
that	CONJ	that
date	NSG	date
and	CONJ	and
time	NSG	time
are	V	be
subject	ADJ	subject
to	ADP	to
change	NSG	change
;	_	;
please	INTJ	please
check	V	check
local	ADJ	local
listings	NPL	listing
.	_	.

They	PRONOMPL	they
are	V	be
honest	ADJ	honest
about	ADP	about
'	_	'
immediate	ADJ	immediate
'	_	'
concerns	NPL	concern
versus	ADP	versus
'	_	'
recommended	VV.PTCP	recommend
'	_	'
repairs	NPL	repair
and	CONJ	and
have	V	have
very	ADV	very
fair	ADJ	fair
prices	NPL	price
.	_	.

He	PRONOMSG	he
could	V	could
n't	PART	not
tell	V	tell
when	ADV	when
things	NPL	thing
were	V	be
becoming	VV.PTCP	become
more	ADV	more
unstable	ADJ	unstable
as	CONJ	as
opposed	VV.PTCP	oppose
to	ADP	to
less	ADJ	less
.	_	.

As	ADP	as
an	DET	a
overview	NSG	overview
,	_	,
this	DETSG	this
proposal	NSG	proposal
:	_	:
*	_	*
Maintains	VSG	maintain
the	DET	the
basic	ADJ	basic
Gas	NSG	gas
Accord	NSG	accord
structure	NSG	structure
in	ADP	in
place	NSG	place
today	NSG	today
for	ADP	for
the	DET	the
period	NSG	period
2003	NUM	2003
to	ADP	to
2007	NUM	2007
.	_	.
*	_	*

Happened	V	happen
on	ADP	on
to	ADP	to
this	DETSG	this
place	NSG	place
while	CONJ	while
out	ADP	out
of	ADP	of
town	NSG	town
on	ADP	on
business	NSG	business
,	_	,
and	CONJ	and
it	PRONOMSG	it
was	VSG	be
great	ADJ	great
!	_	!

Namaskar	INTJ	namaskar

We	PRONOMPL	we
may	V	may
arrange	V	arrange
for	ADP	for
the	DET	the
best	ADJ	best
airport	NSG	airport
security	NSG	security
in	ADP	in
the	DET	the
world	NSG	world
.	_	.

maybe	ADV	maybe
a	DET	a
back	NSG	back
brase	NSG	brase
will	V	will
help	V	help
,	_	,
sometimes	ADV	sometimes
my	PROSG	my
back	NSG	back
really	ADV	really
gets	VSG	get
to	ADP	to
me	PROACCSG	I
and	CONJ	and
i	PRONOMSG	i
've	V	have
thought	VV.PTCP	think
about	CONJ	about
getting	V.MSDRV	get
one	NUM	one
.	_	.

I	PRONOMSG	I
came	V	come
in	ADP	in
to	ADP	to
town	NSG	town
for	ADP	for
a	DET	a
week	NSG	week
and	CONJ	and
forgot	V	forget
my	PROSG	my
trainers	NPL	trainer
!	_	!

you	PRONOM	you
are	V	be
not	PART	not
just	ADV	just
moving	VV.PTCP	move
house	NSG	house
-	_	-
your	PRO	you
cat	NSG	cat
is	VSG	be
losing	VV.PTCP	lose
his	PROSG	he
territory	NSG	territory
.	_	.

Pretty	ADV	pretty
much	ADV	much
every	DET	every
large	ADJ	large
stable	NSG	stable
has	VSG	have
here	ADV	here
.	_	.

It	PRONOMSG	it
was	VSG	be
all	ADV	all
sorted	VV.PTCP	sort
with	ADP	with
no	DET	no
hassle	NSG	hassle
at	ADV	at
all	ADV	all
and	CONJ	and
I	PRONOMSG	I
'm	V	be
really	ADV	really
grateful	ADJ	grateful
-	_	-
they	PRONOMPL	they
were	V	be
fab	ADJ	fab
.	_	.

Looks	VSG	look
good	ADJ	good

Coined	VV.PTCP	coin
by	ADP	by
Bill	PROPNSG	Bill
Gates	PROPNSG	Gates
to	PART	to
represent	V	represent
the	DET	the
company	NSG	company
that	PRO	that
was	VSG	be
devoted	ADJ	devoted
to	ADP	to
MICROcomputer	NSG	microcomputer
SOFTware	NSG	software
.	_	.

Did	V	do
n't	PART	not
hurt	V	hurt
any	ADV	any
that	CONJ	that
they	PRONOMPL	they
knew	V	know
my	PROSG	my
name	NSG	name
by	ADP	by
my	PROSG	my
second	ADJ	second
visit	NSG	visit
and	CONJ	and
greeted	V	greet
me	PROACCSG	I
warmly	ADV	warmly
then	ADV	then
and	CONJ	and
on	ADP	on
my	PROSG	my
third	ADJ	third
visit	NSG	visit
.	_	.

The	DET	the
Beatles	PROPNPL	Beatles
are	V	be
very	ADV	very
well	ADV	well
known	VV.PTCP	know
by	ADP	by
people	NPL	people
close	ADJ	close
to	ADP	to
them	PROACCPL	they
for	ADP	for
their	PROPL	they
arrogance	NSG	arrogance
and	CONJ	and
racism	NSG	racism
.	_	.

Those	DETPL	those
attachments	NPL	attachment
are	V	be
what	PRO	what
I	PRONOMSG	I
was	VSG	be
asked	VV.PTCP	ask
.	_	.

I	PRONOMSG	I
would	V	would
understand	V	understand
if	CONJ	if
I	PRONOMSG	I
was	VSG	be
being	VV.MSDR	be
treated	VV.PTCP	treat
this	DETSG	this
way	NSG	way
by	ADP	by
a	DET	a
staff	NSG	staff
member	NSG	member
but	CONJ	but
the	DET	the
club	NSG	club
's	PART	's
actual	ADJ	actual
OWNER	NSG	owner
?!	_	?!

It	PRONOMSG	it
has	VSG	have
cat	NSG	cat
's	PART	's
"	_	"
Meowing	NSG	meowing
"	_	"
for	ADP	for
the	DET	the
vocals	NPL	vocal
,	_	,
and	CONJ	and
you	PRONOM	you
might	V	might
really	ADV	really
find	V	find
yourself	PROACCSG	yourself
in	ADP	in
those	DETPL	those
furnaces	NPL	furnace
,	_	,
feeling	V.MSDRV	feel
and	CONJ	and
thinking	V.MSDRV	think
those	DETPL	those
terrible	ADJ	terrible
feelings	NPL	feeling
and	CONJ	and
thoughts	NPL	thought
that	PRO	that
these	DETPL	these
cats	NPL	cat
do	V	do
before	CONJ	before
they	PRONOMPL	they
die	V	die
.	_	.

The	DET	the
requirement	NSG	requirement
to	PART	to
amend	V	amend
the	DET	the
operational	ADJ	operational
process	NSG	process
and	CONJ	and
OBSF	NSG	obsf
IT	NSG	it
code	NSG	code
as	ADP	as
a	DET	a
result	NSG	result
of	ADP	of
the	DET	the
current	ADJ	current
renegotiation	NSG	renegotiation
of	ADP	of
the	DET	the
OBSF	NSG	obsf
with	ADP	with
Barclays	PROPNSG	Barclays
(	_	(
and	CONJ	and
AA	NSG	aa
)	_	)
.	_	.

that	DETSG	that
deal	NSG	deal
is	VSG	be
making	VV.PTCP	make
like	CONJ	like
it	PRONOMSG	it
wants	VSG	want
to	PART	to
close	V	close
and	CONJ	and
the	DET	the
traders	NPL	trader
scheduled	V	schedule
a	DET	a
430	NUM	430
call	NSG	call
to	PART	to
wrap	V	wrap
it	PROACCSG	it
up	ADP	up

Sara	PROPNSG	Sara
Shackleton	PROPNSG	Shackleton

MUST	V	must
TRY	V	try
!!!	_	!!!

I	PRONOMSG	I
'll	V	will
initiate	V	initiate
the	DET	the
call	NSG	call
.	_	.

It	PRONOMSG	it
looks	VSG	look
like	CONJ	like
NASA	PROPNSG	NASA
is	VSG	be
ready	ADJ	ready
to	PART	to
sour	V	sour
again	ADV	again
after	ADP	after
it's	PRO	it's
devastating	ADJ	devastating
loss	NSG	loss
from	ADP	from
the	DET	the
Columbia	PROPNSG	Columbia
accident	NSG	accident
which	PRO	which
occurred	V	occur
nearly	ADV	nearly
two	NUM	two
years	NPL	year
ago	ADV	ago
.	_	.

You	PRONOM	you
will	V	will
remain	V	remain
as	ADP	as
alternates	NPL	alternate
.	_	.

Do	V	do
people	NPL	people
Bare	ADJ	bare
-	_	-
knuckle	NSG	knuckle
box	V	box
in	ADP	in
Ireland	PROPNSG	Ireland
?	_	?

She	PRONOMSG	she
is	VSG	be
the	DET	the
one	NSG	one
that	PRO	that
ca	V	can
n't	PART	not
afford	V	afford
to	PART	to
do	V	do
anything	PROSG	anything
else	ADJ	else
for	ADP	for
him	PROACCSG	he
in	CONJ	in
case	NSG	case
he	PRONOMSG	he
does	VSG	do
n't	PART	not
recover	V	recover
fully	ADV	fully
.	_	.

Okinawa	PROPNSG	Okinawa
is	VSG	be
quite	ADV	quite
different	ADJ	different
from	ADP	from
the	DET	the
rest	NSG	rest
of	ADP	of
Japan	PROPNSG	Japan
,	_	,
although	CONJ	although
of	ADV	of
course	ADV	course
there	PRO	there
are	V	be
similarities	NPL	similarity
.	_	.

Thanks	NSG	thanks
very	ADV	very
much	ADV	much
for	ADP	for
the	DET	the
comments	NPL	comment
.	_	.

The	DET	the
lowest	ADJ	lowest
bed	NSG	bed
here	ADV	here
is	VSG	be
better	ADJ	better
than	ADP	than
my	PROSG	my
last	ADJ	last
salon	NSG	salon
s	PART	's
highest	ADJ	highest
level	NSG	level
.	_	.

In	ADP	in
our	PROPL	we
Constitutional	ADJ	constitutional
system	NSG	system
,	_	,
we	PRONOMPL	we
have	V	have
three	NUM	three
branches	NPL	branch
of	ADP	of
the	DET	the
Federal	PROPNSG	Federal
Government	PROPNSG	Government
:	_	:
the	DET	the
Legislative	ADJ	legislative
,	_	,
Executive	ADJ	executive
,	_	,
and	CONJ	and
Judicial	ADJ	judicial
branches	NPL	branch
.	_	.

$	_	$
6.1	NUM	6.1
m	NUM	m
-	_	-
Amount	NSG	amount
the	DET	the
EPA	PROPNSG	EPA
historically	ADV	historically
valued	V	value
each	DET	each
human	ADJ	human
life	NSG	life
when	ADV	when
conducting	V.MSDRV	conduct
economic	ADJ	economic
analyses	NPL	analysis
of	ADP	of
proposed	VV.PTCP	propose
regulations	NPL	regulation
.	_	.

I	PRONOMSG	I
have	V	have
done	VV.PTCP	do
a	DET	a
fair	ADJ	fair
amount	NSG	amount
of	ADP	of
metal	NSG	metal
casting	NSG	casting
,	_	,
but	CONJ	but
never	ADV	never
tried	VV.PTCP	try
to	PART	to
build	V	build
my	PROSG	my
own	ADJ	own
furnace	NSG	furnace
,	_	,
but	CONJ	but
I	PRONOMSG	I
think	V	think
your	PRO	you
version	NSG	version
is	VSG	be
just	ADV	just
too	ADV	too
small	ADJ	small
and	CONJ	and
does	VSG	do
n't	PART	not
get	V	get
hot	ADJ	hot
enough	ADJ	enough
.	_	.

In	ADP	in
addition	NSG	addition
,	_	,
the	DET	the
clothing	NSG	clothing
is	VSG	be
of	ADP	of
much	ADV	much
better	ADJ	better
quality	NSG	quality
than	ADP	than
the	DET	the
clothing	NSG	clothing
from	ADP	from
hot	PROPNSG	hot
topic	PROPNSG	topic
,	_	,
which	PRO	which
is	VSG	be
made	VV.PTCP	make
as	ADV	as
cheaply	ADV	cheaply
as	CONJ	as
possible	ADJ	possible
by	ADP	by
people	NPL	people
living	V.MSDRV	live
