and	CONJ	and
plenty	NSG	plenty
of	ADP	of
secluded	ADJ	secluded
cove	NSG	cove
beaches	NPL	beach
and	CONJ	and
protected	VV.PTCP	protect
bays	NPL	bay
with	ADP	with
good	ADJ	good
snorkelling	VV.MSDR	snorkelling
.	_	.

The	DET	the
latest	ADJ	late
Newsmax	PROPNSG	Newsmax
/	_	/
Zogby	PROPNSG	Zogby
poll	NSG	poll
from	ADP	from
late	ADJ	late
September	PROPNSG	September
placed	V	place
him	PROACCSG	him
at	ADP	at
13	NUM	@card@
percent	NSG	percent
,	_	,
14	NUM	@card@
points	NPL	point
behind	ADP	behind
Republican	PROPNSG	Republican
Party	PROPNSG	Party
nominee	NSG	nominee
Ken	PROPNSG	Ken
Cuccinelli	PROPNSG	Cuccinelli
,	_	,
Virginia	PROPNSG	Virginia
's	PART	's
Attorney	PROPNSG	Attorney
General	PROPNSG	General
,	_	,
and	CONJ	and
19	NUM	@card@
points	NPL	point
behind	ADP	behind
Democratic	PROPNSG	Democratic
Party	PROPNSG	Party
nominee	NSG	nominee
Terry	PROPNSG	Terry
McAuliffe	PROPNSG	McAuliffe
,	_	,
the	DET	the
former	ADJ	former
Democratic	PROPNSG	Democratic
National	PROPNSG	National
Committee	PROPNSG	Committee
chairman	NSG	chairman
,	_	,
with	CONJ	with
24	NUM	@card@
percent	NSG	percent
undecided	ADJ	undecided
.	_	.

Store	NSG	Store
hours	NSG	hour
:	_	:
Mon-Fri	PROPNSG	Mon-Fri
08:30	NUM	@card@
am	PROPNSG	am
-	ADP	-
7	NUM	7
pm	PROPNSG	pm
,	_	,
Sat	PROPNSG	sit
08:30	NUM	@card@
am	PROPNSG	am
-	ADP	-
06:30	NUM	@card@
pm	PROPNSG	pm
,	_	,
Sun	PROPNSG	Sun
9	NUM	9
am	PROPNSG	am
-	ADP	-
03:00	NUM	@card@
pm	PROPNSG	pm

Women	NPL	woman
defy	V	defy
the	DET	the
laws	NPL	law
of	ADP	of
purse-space	NSG	purse-space
,	_	,
so	ADV	so
when	CONJ	when
it	PRONOMSG	it
comes	VSG	come
to	ADP	to
bib	NSG	bib
pockets	NPL	pocket
,	_	,
the	DET	the
sky	NSG	sky
is	VSG	be
the	DET	the
limit	NSG	limit
.	_	.

He	PRONOMSG	he
successfully	ADV	successfully
defended	V	defend
his	PROSG	his
dissertation	NSG	dissertation
in	ADP	in
1891	NUM	@card@
.	_	.

How	CONJ	How
to	PART	to
Hypnotize	V	hypnotize
a	DET	a
Chicken	NSG	Chicken

I	PRONOMSG	I
do	V	do
wear	V	wear
a	DET	a
lot	NSG	lot
of	ADP	of
black	NSG	black
.	_	.

Has	VSG	have
the	DET	the
internet	NSG	Internet
helped	VV.PTCP	help
or	CONJ	or
hurt	VV.PTCP	hurt
magic	NSG	magic
?	_	?

There	PRO	there
's	VSG	be
a	DET	a
misconception	NSG	misconception
in	ADP	in
this	DETSG	this
industry	NSG	industry
.	_	.

Additionally	ADV	additionally
,	_	,
the	DET	the
analysis	NSG	analysis
address	V	address
the	DET	the
perceived	VV.PTCP	perceive
reasons	NPL	reason
for	ADP	for
reported	VV.PTCP	report
discrimination	NSG	discrimination
experiences	NPL	experience
.	_	.

Heald	PROPNSG	Heald
noted	V	note
the	DET	the
findings	NPL	finding
show	V	show
pollution	NSG	pollution
reduction	NSG	reduction
is	VSG	be
also	ADV	also
important	ADJ	important
.	_	.

As	ADP	as
a	DET	a
result	NSG	result
,	_	,
wikiHow	PROPNSG	wikiHow
is	VSG	be
still	ADV	still
at	ADP	at
the	DET	the
size	NSG	size
that	PRO	that
every	DET	every
editor	NSG	editor
eventually	ADV	eventually
gets	VSG	get
to	PART	to
know	V	know
other	ADJ	other
editors	NPL	editor
.	_	.

Shake	V	shake
every	DET	every
15	NUM	@card@
minutes	NPL	minute
.	_	.

Marie	PROPNSG	Marie
Galante	PROPNSG	Galante
:	_	:
the	DET	the
biggest	ADJ	big
island	NSG	island
out	CONJ	out
of	ADP	of
mainland	NSG	mainland
Guadeloupe	PROPNSG	Guadeloupe
.	_	.

First	ADJ	first
of	ADP	of
all	PRO	all
I	PRONOMSG	I
think	V	think
maybe	ADV	maybe
they	PRONOMPL	they
have	V	have
bad	ADJ	bad
teachers	NPL	teacher
,	_	,
which	PRO	which
is	VSG	be
a	DET	a
problem	NSG	problem
.	_	.

eHow	PROPNSG	eHow
was	VSG	be
and	CONJ	and
continues	VSG	continue
to	PART	to
be	V	be
the	DET	the
largest	ADJ	large
and	CONJ	and
how	CONJ	how
to	PART	to
website	NSG	website
in	ADP	in
the	DET	the
world	NSG	world
.	_	.

If	CONJ	if
someone	NSG	someone
asks	VSG	ask
you	PROACC	you
why	CONJ	why
you	PRONOM	you
pushed	V	push
all	PRO	all
the	DET	the
buttons	NPL	button
,	_	,
you	PRONOM	you
can	V	can
honestly	ADV	honestly
say	V	say
,	_	,
"	_	"
It	PRONOMSG	it
was	VSG	be
just	ADV	just
a	DET	a
joke	NSG	joke
!	_	!
"	_	"

The	DET	the
stories	NPL	storey
from	ADP	from
this	DETSG	this
first	ADJ	first
period	NSG	period
(	_	(
1892	NUM	@card@
–	ADP	–
94	NUM	@card@
)	_	)
suffered	V	suffer
from	ADP	from
the	DET	the
excessive	ADJ	excessive
influence	NSG	influence
of	ADP	of
Heian	PROPNSG	Heian
poetry	NSG	poetry
.	_	.

The	DET	the
population	NSG	population
of	ADP	of
Łódź	PROPNSG	Łódź
soared	V	soar
from	ADP	from
some	DET	some
4,000	NUM	@card@
people	NPL	people
in	ADP	in
the	DET	the
1830s	NPL	1830s
and	CONJ	and
40,000	NUM	@card@
in	ADP	in
1865	NUM	@card@
to	ADP	to
over	ADV	over
300,000	NUM	@card@
inhabitants	NPL	inhabitant
at	ADP	at
the	DET	the
turn	NSG	turn
of	ADP	of
the	DET	the
century	NSG	century
,	_	,
which	PRO	which
was	VSG	be
an	DET	an
unprecedented	ADJ	unprecedented
growth	NSG	growth
on	ADP	on
a	DET	a
worldwide	ADJ	worldwide
scale	NSG	scale
.	_	.

As	ADP	as
President	PROPNSG	President
,	_	,
I	PRONOMSG	I
will	V	will
serve	V	serve
ALL	PRO	all
of	ADP	of
the	DET	the
people	NPL	people
in	ADP	in
America	PROPNSG	America
,	_	,
guided	VV.PTCP	guide
by	ADP	by
the	DET	the
Constitution	PROPNSG	Constitution
.	_	.

The	DET	the
Coppergate	PROPNSG	Coppergate
excavations	NPL	excavation
of	ADP	of
the	DET	the
1970s	NPL	1970s
revealed	V	reveal
much	ADV	much
of	ADP	of
this	DETSG	this
Viking	PROPNSG	Viking
past	NSG	past
.	_	.

The	DET	the
request	NSG	request
was	VSG	be
advanced	VV.PTCP	advance
by	ADP	by
the	DET	the
Municipality	PROPNSG	municipality
of	ADP	of
Livorno	PROPNSG	Livorno
in	ADP	in
2010	NUM	@card@
.	_	.

At	ADP	at
some	DET	some
point	NSG	point
or	CONJ	or
another	PRO	another
,	_	,
most	ADJ	most
people	NPL	people
realize	V	realize
that	CONJ	that
the	DET	the
world	NSG	world
does	VSG	do
n't	PART	n't
revolve	V	revolve
around	ADP	around
them	PROACCPL	them
.	_	.

Asking	V.MSDRV	ask
for	ADP	for
help	NSG	help
with	ADP	with
a	DET	a
work	NSG	work
or	CONJ	or
school-related	ADJ	school
problem	NSG	problem
is	VSG	be
almost	ADV	almost
always	ADV	always
a	DET	a
good	ADJ	good
bet	NSG	bet
,	_	,
as	CONJ	as
is	VSG	be
asking	V.MSDRV	ask
a	DET	a
question	NSG	question
about	ADP	about
something	NSG	something
striking	V.MSDRV	strike
about	ADP	about
the	DET	the
person	NSG	person
.	_	.

Eventually	ADV	eventually
,	_	,
she	PRONOMSG	she
got	V	get
the	DET	the
break	NSG	break
she	PRONOMSG	she
was	VSG	be
so	ADV	so
eager	ADJ	eager
for	ADP	for
:	_	:

Zenghelis	PROPNSG	Zenghelis
described	V	describe
her	PROACCSG	her
as	ADP	as
the	DET	the
most	ADV	most
outstanding	ADJ	outstanding
pupil	NSG	pupil
he	PRONOMSG	he
ever	ADV	ever
taught	V	teach
.	_	.

The	DET	the
majority	NSG	majority
of	ADP	of
outfits	NPL	outfit
involved	V	involve
at	CONJ	at
least	ADJ	least
some	DET	some
elements	NPL	element
made	VV.PTCP	make
from	ADP	from
scratch	NSG	scratch
,	_	,
a	DET	a
fantastic	ADJ	fantastic
display	NSG	display
of	ADP	of
craftsmanship	NSG	craftsmanship
.	_	.

Place	V	place
two	NUM	two
parts	NPL	part
water	NSG	water
or	CONJ	or
stock	NSG	stock
to	ADP	to
one	NUM	one
part	NSG	part
of	ADP	of
quinoa	NSG	quinoa
in	ADP	in
a	DET	a
saucepan	NSG	saucepan
over	ADP	over
medium-high	ADJ	medium-high
heat	NSG	heat
and	CONJ	and
bring	V	bring
to	ADP	to
a	DET	a
boil	NSG	boil
.	_	.

--	_	--
beautiful	ADJ	beautiful
girls	NPL	girl
--	_	--

Do	V	do
over	ADP	over
!	_	!

The	DET	the
Andy	PROPNSG	Andy
Warhol	PROPNSG	Warhol
Foundation	PROPNSG	Foundation
for	ADP	for
the	DET	the
Visual	PROPNSG	Visual
Arts	PROPNPL	Art
made	V	make
two	NUM	two
donations	NPL	donation
to	ADP	to
USI	PROPNSG	USI
Art	PROPNSG	Art
Collections	NPL	collection
,	_	,
in	ADP	in
2007	NUM	@card@
and	CONJ	and
a	DET	a
second	NSG	second
recently	ADV	recently
.	_	.

Boxes	NPL	box
should	V	should
be	V	be
marked	VV.PTCP	mark
"	_	"
Fragile	ADJ	fragile
"	_	"
and	CONJ	and
"	_	"
This	DETSG	this
side	NSG	side
up	ADP	up
"	_	"
to	PART	to
prevent	V	prevent
mishandling	V.MSDRV	mishandle
.	_	.

Image	NSG	image
:	_	:
Nick	PROPNSG	Nick
Moreau	PROPNSG	Moreau
.	_	.

This	PROSG	this
can	V	can
cause	V	cause
the	DET	the
chicken	NSG	chicken
significant	ADJ	significant
discomfort	NSG	discomfort
,	_	,
leading	V.MSDRV	lead
to	PART	to
fainting	V.MSDRV	fainting
or	CONJ	or
even	ADV	even
,	_	,
rarely	ADV	rarely
,	_	,
death	NSG	death
.	_	.

It	PRONOMSG	it
can	V	can
take	V	take
as	ADV	as
long	ADJ	long
as	ADP	as
4	NUM	4
to	ADP	to
4	NUM	4
years	NPL	year
before	CONJ	before
you	PRONOM	you
get	V	get
flowers	NPL	flower
.	_	.

Just	ADV	just
the	DET	the
fact	NSG	fact
that	CONJ	that
those	PROPL	those
were	V	be
the	DET	the
lead	ADJ	lead
stories	NPL	storey
for	ADP	for
so	ADV	so
many	ADJ	many
days	NPL	day
,	_	,
in	ADP	in
everything	NSG	everything
from	ADP	from
US	PROPNSG	US
Weekly	PROPNSG	Weekly
to	ADP	to
Time	PROPNSG	Time
Magazine	PROPNSG	Magazine
.	_	.

The	DET	the
microscope	NSG	microscope
collects	VSG	collect
stacks	NPL	stack
of	ADP	of
digital	ADJ	digital
images	NPL	image
of	ADP	of
the	DET	the
aerogel	NSG	aerogel
collectors	NPL	collector
in	ADP	in
the	DET	the
array	NSG	array
.	_	.

It	PRONOMSG	it
varies	VSG	vary
;	_	;
look	V	look
around	ADP	around
Manhattan	PROPNSG	Manhattan
,	_	,
look	V	look
around	ADP	around
rents	NPL	rent
,	_	,
look	V	look
around	ADP	around
build-outs	NPL	build-outs
,	_	,
look	V	look
around	ADP	around
hiring	V.MSDRV	hire
,	_	,
look	V	look
around	ADP	around
advertising	NSG	advertising
...	_	...

How	CONJ	how
to	PART	to
Pack	V	Pack
Your	PRO	your
Possessions	NPL	possession
When	CONJ	when
Moving	V.MSDRV	move

All	PRO	all
in	ADP	in
all	PRO	all
,	_	,
I	PRONOMSG	I
think	V	think
this	PROSG	this
is	VSG	be
a	DET	a
terrific	ADJ	terrific
opportunity	NSG	opportunity
to	PART	to
improve	V	improve
sports	NPL	sport
coverage	NSG	coverage
in	ADP	in
a	DET	a
multitude	NSG	multitude
of	ADP	of
aspects	NPL	aspect
;	_	;
but	CONJ	but
we	PRONOMPL	we
will	V	will
have	V	have
to	PART	to
wait	V	wait
until	CONJ	until
after	ADP	after
the	DET	the
event	NSG	event
to	PART	to
assess	V	assess
to	ADP	to
what	DET	what
extent	NSG	extent
the	DET	the
broadcasters	NPL	broadcaster
will	V	will
meet	V	meet
these	DETPL	these
expectations	NPL	expectation
.	_	.

She	PRONOMSG	she
was	VSG	be
nineteen	NUM	nineteen
,	_	,
two	NUM	two
years	NPL	year
younger	ADJ	young
than	ADP	than
Carroll	PROPNSG	Carroll
;	_	;
she	PRONOMSG	she
was	VSG	be
a	DET	a
student	NSG	student
at	ADP	at
Jellicoh	PROPNSG	Jellicoh
College	PROPNSG	College
and	CONJ	and
every	DET	every
weekday	NSG	weekday
she	PRONOMSG	she
rose	V	rise
at	ADP	at
seven	NUM	seven
and	CONJ	and
biked	V	bike
four	NUM	four
miles	NPL	mile
into	ADP	into
town	NSG	town
,	_	,
and	CONJ	and
then	ADV	then
back	ADV	back
again	ADV	again
on	ADP	on
her	PROSG	her
bike	NSG	bike
,	_	,
four	NUM	four
miles	NPL	mile
uphill	ADV	uphill
to	ADP	to
the	DET	the
farm	NSG	farm
.	_	.

Or	CONJ	or
was	VSG	be
that	PROSG	that
a	DET	a
later	ADJ	later
one	NUM	one
?	_	?

Cornyn	PROPNSG	Cornyn
's	PART	's
statement	NSG	statement
added	V	add
,	_	,
"	_	"
There	PRO	there
is	VSG	be
no	DET	no
question	NSG	question
Houston	PROPNSG	Houston
should	V	should
have	V	have
been	VV.PTCP	be
selected	VV.PTCP	select
as	ADP	as
a	DET	a
final	ADJ	final
home	NSG	home
for	ADP	for
one	NUM	one
of	ADP	of
the	DET	the
orbiters	NPL	orbiters
—	_	—
even	ADV	even
Administrator	PROPNSG	Administrator
Bolden	PROPNSG	Bolden
stated	V	state
as	ADV	as
much	ADJ	much
.	_	.

The	DET	the
stunning	ADJ	stunning
mosques	NPL	mosque
of	ADP	of
Isfahan	PROPNSG	Isfahan
are	V	be
among	ADP	among
the	DET	the
most	ADV	most
beautiful	ADJ	beautiful
and	CONJ	and
interesting	ADJ	interesting
in	ADP	in
the	DET	the
world	NSG	world
.	_	.

The	DET	the
chicken	NSG	chicken
should	V	should
be	V	be
"	_	"
hypnotized	VV.PTCP	hypnotize
"	_	"
and	CONJ	and
cease	V	cease
to	PART	to
struggle	V	struggle
.	_	.

How	CONJ	How
many	ADJ	many
times	NPL	time
do	V	do
you	PRONOM	you
suppose	V	suppose
you	PRONOM	you
’ve	V	have
served	V	serve
it	PROACCSG	it
at	ADP	at
your	PRO	your
establishment	NSG	establishment
since	ADP	since
its	PROSG	its
creation	NSG	creation
?	_	?

Stardust	PROPNSG	stardust
is	VSG	be
a	DET	a
NASA	PROPNSG	NASA
Discovery	PROPNSG	Discovery
mission	NSG	mission
that	PRO	that
was	VSG	be
launched	VV.PTCP	launch
in	ADP	in
1999	NUM	@card@
.	_	.

He	PRONOMSG	he
recovered	V	recover
and	CONJ	and
became	V	become
a	DET	a
prisoner	NSG	prisoner
of	ADP	of
war	NSG	war
at	ADP	at
surrender	NSG	surrender
of	ADP	of
Charleston	PROPNSG	Charleston
,	_	,
South	PROPNSG	South
Carolina	PROPNSG	Carolina
on	ADP	on
May	PROPNSG	May
12	NUM	@card@
,	_	,
1780	NUM	@card@
.	_	.

Serve	V	serve
.	_	.

1	_	1
Choose	V	choose
the	DET	the
kind	NSG	kind
of	ADP	of
basil	NSG	basil
you	PRONOM	you
wish	V	wish
to	PART	to
grow	V	grow
.	_	.

How	CONJ	How
to	PART	to
Play	V	play
a	DET	a
Real-Life	ADJ	real-life
Game	NSG	game
of	ADP	of
Quidditch	NSG	Quidditch

However	ADV	however
,	_	,
the	DET	the
situation	NSG	situation
is	VSG	be
rapidly	ADV	rapidly
changing	VV.PTCP	change
now	ADV	now
with	ADP	with
Łódź	PROPNSG	Łódź
campaigning	V.MSDRV	campaign
and	CONJ	and
redesigning	V.MSDRV	redesign
itself	PROACCSG	itself
as	ADP	as
an	DET	an
up-and-coming	ADJ	up-and-coming
destination	NSG	destination
.	_	.

Oh	INTJ	oh
really	ADV	really
.	_	.

How	CONJ	how
to	PART	to
Make	V	make
Skittles	PROPNPL	skittle
Vodka	NSG	vodka

Paul	PROPNSG	Paul
Dewar	PROPNSG	Dewar
,	_	,
an	DET	an
Ottawa	PROPNSG	Ottawa
New	PROPNSG	New
Democrat	PROPNSG	Democrat
MP	NSG	MP
,	_	,
said	V	say
the	DET	the
combined	ADJ	combined
security	NSG	security
lapses	NPL	lapse
raise	V	raise
serious	ADJ	serious
questions	NPL	question
about	ADP	about
the	DET	the
government	NSG	government
's	PART	's
ability	NSG	ability
to	PART	to
secure	V	secure
sensitive	ADJ	sensitive
documents	NPL	document
.	_	.

The	DET	the
study	NSG	study
was	VSG	be
supported	VV.PTCP	support
by	ADP	by
the	DET	the
Croucher	PROPNSG	Croucher
Foundation	PROPNSG	Foundation
,	_	,
US	PROPNSG	US
National	PROPNSG	National
Science	PROPNSG	Science
Foundation	PROPNSG	Foundation
,	_	,
and	CONJ	and
US	PROPNSG	US
National	PROPNSG	National
Park	PROPNSG	Park
Service	PROPNSG	Service
.	_	.

Political	ADJ	political
activist	NSG	activist
and	CONJ	and
philosopher	NSG	philosopher
Noam	PROPNSG	Noam
Chomsky	PROPNSG	Chomsky

Warhol	PROPNSG	Warhol
's	PART	's
photo	NSG	photo
legacy	NSG	legacy
spread	VV.PTCP	spread
by	ADP	by
university	NSG	university
exhibits	NPL	exhibit

Looking	VV.MSDR	look
back	ADV	back
:	_	:
